dni_persona,rango
36824011,Rango 3
71770039,Rango 4
25644638,Rango 0
95666496,Rango 1
56318247,Rango 2
31987820,Rango 3
74008075,Rango 4
89062877,Rango 0
73761228,Rango 1
57526815,Rango 2
91607675,Rango 3
24068093,Rango 4
73251967,Rango 0
65729422,Rango 1
18248569,Rango 2
12575684,Rango 3
17681235,Rango 4
24702291,Rango 0
24537418,Rango 1
72602995,Rango 2
56201278,Rango 3
19558300,Rango 4
91018723,Rango 0
77588019,Rango 1
94345212,Rango 2
15580913,Rango 3
89460362,Rango 4
14862061,Rango 0
95315026,Rango 1
97924974,Rango 2
24413418,Rango 3
59336544,Rango 4
83188064,Rango 0
20719578,Rango 1
80612628,Rango 2
57069037,Rango 3
10722918,Rango 4
14913709,Rango 0
43321962,Rango 1
25597418,Rango 2
94684630,Rango 3
40528893,Rango 4
55149602,Rango 0
17636557,Rango 1
50912656,Rango 2
46682609,Rango 3
14230095,Rango 4
71526838,Rango 0
36783699,Rango 1
36217478,Rango 2
28945389,Rango 3
16968175,Rango 4
36307515,Rango 0
45285366,Rango 1
88717662,Rango 2
33169578,Rango 3
20114424,Rango 4
99753520,Rango 0
57190797,Rango 1
12855938,Rango 2
98314421,Rango 3
48587113,Rango 4
21635086,Rango 0
19440550,Rango 1
58692771,Rango 2
39419225,Rango 3
37157613,Rango 4
89888107,Rango 0
65403732,Rango 1
17309199,Rango 2
17738097,Rango 3
35688645,Rango 4
63581384,Rango 0
55030015,Rango 1
29028809,Rango 2
96988735,Rango 3
34801272,Rango 4
87148786,Rango 0
36050210,Rango 1
92500072,Rango 2
81597210,Rango 3
33360560,Rango 4
47929415,Rango 0
72090592,Rango 1
65672476,Rango 2
33405313,Rango 3
67393572,Rango 4
65270230,Rango 0
35463035,Rango 1
84451418,Rango 2
28804352,Rango 3
67118206,Rango 4
93718302,Rango 0
80318360,Rango 1
32458813,Rango 2
64008339,Rango 3
45723427,Rango 4
87687497,Rango 0
63989372,Rango 1
37146965,Rango 2
94089086,Rango 3
63931557,Rango 4
92846427,Rango 0
50121015,Rango 1
41796369,Rango 2
51467958,Rango 3
92240975,Rango 4
96505773,Rango 0
39084901,Rango 1
38217210,Rango 2
92949531,Rango 3
64777312,Rango 4
39552757,Rango 0
80351334,Rango 1
75775325,Rango 2
51801787,Rango 3
16134688,Rango 4
51022562,Rango 0
68573717,Rango 1
10429648,Rango 2
40442107,Rango 3
67962093,Rango 4
54517265,Rango 0
24500748,Rango 1
39508683,Rango 2
68863764,Rango 3
61926238,Rango 4
43778286,Rango 0
88143873,Rango 1
50698884,Rango 2
32201649,Rango 3
88414733,Rango 4
64281056,Rango 0
73867706,Rango 1
62279853,Rango 2
37627664,Rango 3
62769451,Rango 4
53832603,Rango 0
32984205,Rango 1
40989529,Rango 2
45736477,Rango 3
26183798,Rango 4
14895984,Rango 0
65839335,Rango 1
17451569,Rango 2
95293723,Rango 3
61794255,Rango 4
71517488,Rango 0
98881034,Rango 1
84144143,Rango 2
87638438,Rango 3
34272236,Rango 4
36496779,Rango 0
67607756,Rango 1
57492030,Rango 2
44542048,Rango 3
32130266,Rango 4
77642615,Rango 0
27883956,Rango 1
82606899,Rango 2
80854503,Rango 3
49599802,Rango 4
22347701,Rango 0
61757754,Rango 1
51835693,Rango 2
75646317,Rango 3
93106588,Rango 4
52761367,Rango 0
85677515,Rango 1
73439963,Rango 2
68775434,Rango 3
36872345,Rango 4
70411474,Rango 0
70454969,Rango 1
60603486,Rango 2
67567702,Rango 3
90052930,Rango 4
20128327,Rango 0
58869632,Rango 1
40315084,Rango 2
10678931,Rango 3
50301259,Rango 4
50536227,Rango 0
92520254,Rango 1
68329005,Rango 2
66824979,Rango 3
88161557,Rango 4
12709198,Rango 0
45006087,Rango 1
47068247,Rango 2
81716303,Rango 3
45593904,Rango 4
75085869,Rango 0
82146296,Rango 1
39345796,Rango 2
72137741,Rango 3
77368286,Rango 4
13256326,Rango 0
28571012,Rango 1
99516591,Rango 2
44074610,Rango 3
74988446,Rango 4
72795944,Rango 0
56338449,Rango 1
96561783,Rango 2
60437810,Rango 3
44880626,Rango 4
97585493,Rango 0
59035566,Rango 1
85975863,Rango 2
77826552,Rango 3
70835263,Rango 4
10662285,Rango 0
28196836,Rango 1
69254899,Rango 2
72895509,Rango 3
90377172,Rango 4
82511954,Rango 0
89520530,Rango 1
24877427,Rango 2
32234611,Rango 3
94749439,Rango 4
51825498,Rango 0
54621388,Rango 1
86690475,Rango 2
19835532,Rango 3
59681328,Rango 4
55197662,Rango 0
89451811,Rango 1
50395190,Rango 2
76163084,Rango 3
71425583,Rango 4
22098134,Rango 0
35090660,Rango 1
79747292,Rango 2
99063309,Rango 3
22514685,Rango 4
19000116,Rango 0
70780985,Rango 1
77068143,Rango 2
33939739,Rango 3
21339758,Rango 4
69372258,Rango 0
97004746,Rango 1
48372244,Rango 2
48459323,Rango 3
73731493,Rango 4
16957555,Rango 0
85314240,Rango 1
33583497,Rango 2
74246742,Rango 3
41889111,Rango 4
61564598,Rango 0
89329280,Rango 1
86852834,Rango 2
64525388,Rango 3
73288112,Rango 4
15043167,Rango 0
10250235,Rango 1
71668329,Rango 2
45984026,Rango 3
93410672,Rango 4
19483221,Rango 0
56848147,Rango 1
34581655,Rango 2
23792556,Rango 3
10664924,Rango 4
86068934,Rango 0
72654893,Rango 1
17802543,Rango 2
38122307,Rango 3
89250404,Rango 4
85087296,Rango 0
71770679,Rango 1
83282193,Rango 2
56658599,Rango 3
52425913,Rango 4
80287757,Rango 0
41192672,Rango 1
34742029,Rango 2
66658140,Rango 3
15881099,Rango 4
70943740,Rango 0
34040241,Rango 1
21559304,Rango 2
86259672,Rango 3
29037641,Rango 4
46805517,Rango 0
12544383,Rango 1
13807081,Rango 2
28898471,Rango 3
18581029,Rango 4
61032436,Rango 0
29067097,Rango 1
87640270,Rango 2
46093030,Rango 3
45444899,Rango 4
74193431,Rango 0
72066007,Rango 1
15175490,Rango 2
78045642,Rango 3
36156730,Rango 4
45835970,Rango 0
82550293,Rango 1
43955351,Rango 2
58186621,Rango 3
78404889,Rango 4
76284913,Rango 0
85682492,Rango 1
34381455,Rango 2
19398057,Rango 3
10778023,Rango 4
49925273,Rango 0
15847907,Rango 1
37198061,Rango 2
22567828,Rango 3
70198826,Rango 4
32542586,Rango 0
21575205,Rango 1
15311827,Rango 2
80832202,Rango 3
36929176,Rango 4
78030530,Rango 0
60025226,Rango 1
26909160,Rango 2
92673397,Rango 3
38215342,Rango 4
55886332,Rango 0
15317087,Rango 1
58658795,Rango 2
14853474,Rango 3
37067244,Rango 4
13023947,Rango 0
68607146,Rango 1
48224194,Rango 2
72116389,Rango 3
88574042,Rango 4
42693637,Rango 0
16872979,Rango 1
13566023,Rango 2
80138805,Rango 3
97782837,Rango 4
71041743,Rango 0
71210241,Rango 1
82684154,Rango 2
90567711,Rango 3
22352755,Rango 4
38375906,Rango 0
63597448,Rango 1
42902646,Rango 2
91747929,Rango 3
65859254,Rango 4
20889244,Rango 0
68066188,Rango 1
38709578,Rango 2
96301220,Rango 3
77840386,Rango 4
67043688,Rango 0
81168556,Rango 1
90737007,Rango 2
45243838,Rango 3
59785286,Rango 4
83270876,Rango 0
89322755,Rango 1
76902344,Rango 2
71916277,Rango 3
99107786,Rango 4
83816753,Rango 0
15332179,Rango 1
30842850,Rango 2
60155350,Rango 3
45825384,Rango 4
62960198,Rango 0
51420106,Rango 1
17685800,Rango 2
65018405,Rango 3
74018631,Rango 4
83906861,Rango 0
98856455,Rango 1
36269583,Rango 2
96013872,Rango 3
56259316,Rango 4
83221708,Rango 0
46801635,Rango 1
10095522,Rango 2
26902201,Rango 3
65956633,Rango 4
42310230,Rango 0
76480509,Rango 1
45370574,Rango 2
73660241,Rango 3
36974292,Rango 4
54864248,Rango 0
95269505,Rango 1
34371071,Rango 2
41798370,Rango 3
15468729,Rango 4
24949195,Rango 0
97703556,Rango 1
39214992,Rango 2
31472642,Rango 3
93956150,Rango 4
72091229,Rango 0
50326886,Rango 1
84042281,Rango 2
38656142,Rango 3
49010700,Rango 4
51019113,Rango 0
23903430,Rango 1
67174227,Rango 2
98426962,Rango 3
30808033,Rango 4
62927895,Rango 0
13613630,Rango 1
93090854,Rango 2
76748626,Rango 3
51111823,Rango 4
95067007,Rango 0
74256133,Rango 1
46428942,Rango 2
76962895,Rango 3
30017839,Rango 4
19084833,Rango 0
99963106,Rango 1
15407451,Rango 2
65707769,Rango 3
39025584,Rango 4
17890488,Rango 0
42635757,Rango 1
62583891,Rango 2
91371704,Rango 3
77992871,Rango 4
74356991,Rango 0
47505533,Rango 1
94459218,Rango 2
31207231,Rango 3
83598362,Rango 4
66340790,Rango 0
77424119,Rango 1
10279551,Rango 2
52996150,Rango 3
56474780,Rango 4
76772329,Rango 0
90419371,Rango 1
45841853,Rango 2
47417818,Rango 3
50425907,Rango 4
96977935,Rango 0
89136738,Rango 1
49940931,Rango 2
33228915,Rango 3
81393819,Rango 4
61680154,Rango 0
49131718,Rango 1
35977529,Rango 2
67312946,Rango 3
74150097,Rango 4
12839665,Rango 0
11556978,Rango 1
72642031,Rango 2
77511854,Rango 3
23495265,Rango 4
86382627,Rango 0
91352523,Rango 1
69220969,Rango 2
14962178,Rango 3
85266150,Rango 4
32015471,Rango 0
47249611,Rango 1
77352646,Rango 2
77299055,Rango 3
67579012,Rango 4
18563763,Rango 0
71154895,Rango 1
59127331,Rango 2
34143602,Rango 3
32309608,Rango 4
51245654,Rango 0
95887504,Rango 1
65732044,Rango 2
60151587,Rango 3
29189459,Rango 4
74363679,Rango 0
70303479,Rango 1
53301739,Rango 2
22580189,Rango 3
63275036,Rango 4
49726151,Rango 0
66078709,Rango 1
53818020,Rango 2
89721212,Rango 3
77236107,Rango 4
55775174,Rango 0
84540031,Rango 1
33439862,Rango 2
20170937,Rango 3
77692589,Rango 4
27927862,Rango 0
44017406,Rango 1
67521560,Rango 2
76584850,Rango 3
21028964,Rango 4
12991635,Rango 0
83276114,Rango 1
58851767,Rango 2
67743916,Rango 3
37475279,Rango 4
75784811,Rango 0
25749000,Rango 1
43979382,Rango 2
79071164,Rango 3
47663879,Rango 4
53763988,Rango 0
80296683,Rango 1
85248778,Rango 2
83172814,Rango 3
98856538,Rango 4
58695419,Rango 0
18030305,Rango 1
50345363,Rango 2
82641267,Rango 3
17683558,Rango 4
87804489,Rango 0
83453337,Rango 1
15096087,Rango 2
69329694,Rango 3
46608820,Rango 4
19983275,Rango 0
69616946,Rango 1
74613316,Rango 2
74372028,Rango 3
48595755,Rango 4
95165116,Rango 0
83313394,Rango 1
85662306,Rango 2
52789460,Rango 3
11271433,Rango 4
77655524,Rango 0
51728911,Rango 1
20072725,Rango 2
84392041,Rango 3
98448453,Rango 4
78097232,Rango 0
72771844,Rango 1
40076669,Rango 2
28985438,Rango 3
41386242,Rango 4
39104225,Rango 0
18494394,Rango 1
25219097,Rango 2
79146487,Rango 3
75158371,Rango 4
69321567,Rango 0
66128706,Rango 1
47524475,Rango 2
57753053,Rango 3
69438121,Rango 4
57342870,Rango 0
44873423,Rango 1
47891097,Rango 2
37004415,Rango 3
85814714,Rango 4
34633815,Rango 0
61912487,Rango 1
47667978,Rango 2
71862326,Rango 3
59732518,Rango 4
87935870,Rango 0
30093914,Rango 1
90279600,Rango 2
99170001,Rango 3
25568745,Rango 4
68954386,Rango 0
43968433,Rango 1
14920272,Rango 2
52790268,Rango 3
90907052,Rango 4
49073262,Rango 0
19074759,Rango 1
14703381,Rango 2
44339604,Rango 3
93357226,Rango 4
58564416,Rango 0
95073625,Rango 1
45066165,Rango 2
33723448,Rango 3
30462901,Rango 4
85028847,Rango 0
39012245,Rango 1
76600953,Rango 2
86983667,Rango 3
87667743,Rango 4
79126576,Rango 0
49132825,Rango 1
81896087,Rango 2
85576282,Rango 3
11654215,Rango 4
89569889,Rango 0
53136959,Rango 1
10216036,Rango 2
57587601,Rango 3
88620426,Rango 4
15629344,Rango 0
75658677,Rango 1
68586668,Rango 2
44968890,Rango 3
84494672,Rango 4
15122927,Rango 0
14246183,Rango 1
75743105,Rango 2
42500472,Rango 3
73841501,Rango 4
38538994,Rango 0
46682155,Rango 1
59568390,Rango 2
24100159,Rango 3
10341006,Rango 4
51405147,Rango 0
94809270,Rango 1
25432851,Rango 2
62488056,Rango 3
66881463,Rango 4
72364586,Rango 0
64697518,Rango 1
50781299,Rango 2
59461701,Rango 3
56454011,Rango 4
64831931,Rango 0
93449127,Rango 1
46696358,Rango 2
78232687,Rango 3
60134949,Rango 4
16736229,Rango 0
86218980,Rango 1
51506857,Rango 2
26542359,Rango 3
79028995,Rango 4
63557984,Rango 0
95338405,Rango 1
45463527,Rango 2
32598943,Rango 3
56431162,Rango 4
68718161,Rango 0
19476434,Rango 1
56844656,Rango 2
72448417,Rango 3
50432273,Rango 4
58547502,Rango 0
21689010,Rango 1
19761223,Rango 2
82063171,Rango 3
28539776,Rango 4
52657588,Rango 0
25432289,Rango 1
71985682,Rango 2
81817540,Rango 3
24479559,Rango 4
44208060,Rango 0
51708023,Rango 1
23133327,Rango 2
98691959,Rango 3
65279634,Rango 4
10178310,Rango 0
90004235,Rango 1
78869379,Rango 2
97543966,Rango 3
51455087,Rango 4
46632715,Rango 0
36840535,Rango 1
69828983,Rango 2
99027737,Rango 3
99445852,Rango 4
79849694,Rango 0
95566022,Rango 1
48947161,Rango 2
70339056,Rango 3
11584711,Rango 4
32174814,Rango 0
54629197,Rango 1
24707948,Rango 2
60906649,Rango 3
72702812,Rango 4
84541854,Rango 0
49083011,Rango 1
28346840,Rango 2
15573547,Rango 3
14348197,Rango 4
31632624,Rango 0
62470790,Rango 1
39912495,Rango 2
63472618,Rango 3
16108753,Rango 4
23734098,Rango 0
80267600,Rango 1
44900589,Rango 2
44973083,Rango 3
49233602,Rango 4
79698992,Rango 0
13524339,Rango 1
83853686,Rango 2
84498081,Rango 3
94394526,Rango 4
41201517,Rango 0
58923560,Rango 1
14836257,Rango 2
31792273,Rango 3
99966207,Rango 4
99806011,Rango 0
33517525,Rango 1
78784902,Rango 2
13132107,Rango 3
45712182,Rango 4
29318974,Rango 0
63607438,Rango 1
51258799,Rango 2
36215340,Rango 3
16411831,Rango 4
95508110,Rango 0
71285697,Rango 1
22936705,Rango 2
74985001,Rango 3
13308917,Rango 4
52944374,Rango 0
39576510,Rango 1
65735065,Rango 2
31211853,Rango 3
80964453,Rango 4
75496581,Rango 0
55673880,Rango 1
52600330,Rango 2
72294022,Rango 3
58070388,Rango 4
91054973,Rango 0
78090003,Rango 1
96344089,Rango 2
60185461,Rango 3
53302880,Rango 4
44827075,Rango 0
53682962,Rango 1
57824089,Rango 2
86889599,Rango 3
96689368,Rango 4
73920861,Rango 0
40521487,Rango 1
72215848,Rango 2
95990589,Rango 3
88948887,Rango 4
24964891,Rango 0
25188969,Rango 1
21951947,Rango 2
29427202,Rango 3
19334888,Rango 4
97604889,Rango 0
87405796,Rango 1
40143281,Rango 2
47871187,Rango 3
67594782,Rango 4
23062503,Rango 0
21064341,Rango 1
23939316,Rango 2
11485958,Rango 3
51254242,Rango 4
11701837,Rango 0
57598757,Rango 1
10846581,Rango 2
78287375,Rango 3
93758502,Rango 4
79805025,Rango 0
85413542,Rango 1
16664224,Rango 2
25119875,Rango 3
29947371,Rango 4
44508415,Rango 0
38630239,Rango 1
98496889,Rango 2
12790066,Rango 3
77775108,Rango 4
79957808,Rango 0
80028686,Rango 1
96673335,Rango 2
32907578,Rango 3
69887274,Rango 4
69000880,Rango 0
92966058,Rango 1
84230798,Rango 2
67632861,Rango 3
33776920,Rango 4
96049704,Rango 0
38598513,Rango 1
64290537,Rango 2
68478187,Rango 3
24819745,Rango 4
74588694,Rango 0
64505292,Rango 1
23308840,Rango 2
32226736,Rango 3
10024564,Rango 4
63899554,Rango 0
84864022,Rango 1
19231963,Rango 2
41849901,Rango 3
90833466,Rango 4
43956191,Rango 0
79562154,Rango 1
72840278,Rango 2
87537952,Rango 3
91001061,Rango 4
92861989,Rango 0
78145097,Rango 1
39605430,Rango 2
21029822,Rango 3
60367989,Rango 4
90300831,Rango 0
72808125,Rango 1
13661468,Rango 2
93437665,Rango 3
30229385,Rango 4
70177966,Rango 0
14886819,Rango 1
32098341,Rango 2
49086121,Rango 3
84859997,Rango 4
45861564,Rango 0
55868107,Rango 1
12091806,Rango 2
88890034,Rango 3
67179518,Rango 4
36314002,Rango 0
37270701,Rango 1
66395918,Rango 2
85546873,Rango 3
70592661,Rango 4
76589705,Rango 0
50467639,Rango 1
28895824,Rango 2
19107081,Rango 3
20227503,Rango 4
42214387,Rango 0
17083704,Rango 1
26311937,Rango 2
62039090,Rango 3
17868801,Rango 4
15388788,Rango 0
48256640,Rango 1
97591960,Rango 2
32045817,Rango 3
39518724,Rango 4
36793548,Rango 0
85135806,Rango 1
98515533,Rango 2
58154626,Rango 3
40826094,Rango 4
19119129,Rango 0
83979634,Rango 1
91897981,Rango 2
78704485,Rango 3
36943494,Rango 4
16071326,Rango 0
67136241,Rango 1
66381330,Rango 2
29078046,Rango 3
42525261,Rango 4
79661226,Rango 0
10166794,Rango 1
16171394,Rango 2
99609335,Rango 3
24969533,Rango 4
55871345,Rango 0
70884867,Rango 1
98353537,Rango 2
13097330,Rango 3
34788343,Rango 4
57251737,Rango 0
75445294,Rango 1
29358809,Rango 2
25905275,Rango 3
67467227,Rango 4
18326366,Rango 0
15672007,Rango 1
61995186,Rango 2
90133358,Rango 3
92898231,Rango 4
25855208,Rango 0
89926671,Rango 1
22886215,Rango 2
93762385,Rango 3
79114384,Rango 4
76856065,Rango 0
99460045,Rango 1
84387533,Rango 2
37772518,Rango 3
30129219,Rango 4
89910032,Rango 0
16456069,Rango 1
85946800,Rango 2
99643902,Rango 3
26423685,Rango 4
50819554,Rango 0
17653668,Rango 1
83318216,Rango 2
22390752,Rango 3
97076376,Rango 4
10939572,Rango 0
82271209,Rango 1
63383103,Rango 2
71576133,Rango 3
20941580,Rango 4
41719931,Rango 0
57317921,Rango 1
77043992,Rango 2
94610661,Rango 3
33367778,Rango 4
85383492,Rango 0
54076274,Rango 1
41177348,Rango 2
84106139,Rango 3
50953528,Rango 4
97917543,Rango 0
72564247,Rango 1
29644214,Rango 2
19091414,Rango 3
88388208,Rango 4
55135488,Rango 0
48370095,Rango 1
96668614,Rango 2
90691398,Rango 3
64315155,Rango 4
95381242,Rango 0
17820226,Rango 1
35859930,Rango 2
45017668,Rango 3
28311186,Rango 4
78074824,Rango 0
21940449,Rango 1
56820670,Rango 2
85355675,Rango 3
20840980,Rango 4
39378498,Rango 0
66394841,Rango 1
96393358,Rango 2
99525174,Rango 3
52360138,Rango 4
61282309,Rango 0
46568199,Rango 1
91268610,Rango 2
94895939,Rango 3
97170256,Rango 4
12292101,Rango 0
17556130,Rango 1
59569953,Rango 2
40218555,Rango 3
12832001,Rango 4
50855666,Rango 0
17529345,Rango 1
11064324,Rango 2
90551727,Rango 3
10064993,Rango 4
44978080,Rango 0
36716357,Rango 1
42475767,Rango 2
50113478,Rango 3
34394722,Rango 4
48457016,Rango 0
39748641,Rango 1
23996012,Rango 2
63611563,Rango 3
32758500,Rango 4
59948808,Rango 0
21298253,Rango 1
45659744,Rango 2
33597495,Rango 3
51323125,Rango 4
25466265,Rango 0
74043128,Rango 1
92516387,Rango 2
27307057,Rango 3
87486171,Rango 4
43617495,Rango 0
51496470,Rango 1
98946951,Rango 2
56767780,Rango 3
46607050,Rango 4
80091958,Rango 0
68589711,Rango 1
82819840,Rango 2
53768173,Rango 3
44079184,Rango 4
85930508,Rango 0
24641803,Rango 1
26240628,Rango 2
23012904,Rango 3
58000538,Rango 4
71883334,Rango 0
30916938,Rango 1
18935146,Rango 2
31337723,Rango 3
70794871,Rango 4
74270130,Rango 0
26804786,Rango 1
97968847,Rango 2
37961528,Rango 3
13737981,Rango 4
12908335,Rango 0
63112196,Rango 1
91378564,Rango 2
48031387,Rango 3
40060230,Rango 4
26595298,Rango 0
16982635,Rango 1
80197721,Rango 2
37460172,Rango 3
32073129,Rango 4
48890103,Rango 0
62418829,Rango 1
46811540,Rango 2
73649670,Rango 3
85755453,Rango 4
44264327,Rango 0
78273767,Rango 1
16520835,Rango 2
36361684,Rango 3
46402732,Rango 4
87285554,Rango 0
53010653,Rango 1
60174666,Rango 2
24940468,Rango 3
33197528,Rango 4
76652799,Rango 0
72770285,Rango 1
74663192,Rango 2
17666811,Rango 3
11954923,Rango 4
31627546,Rango 0
62869356,Rango 1
98842951,Rango 2
88247313,Rango 3
57323974,Rango 4
77484358,Rango 0
36009967,Rango 1
81685369,Rango 2
94218792,Rango 3
36224101,Rango 4
54098738,Rango 0
31138955,Rango 1
96364271,Rango 2
27203076,Rango 3
90221059,Rango 4
70148952,Rango 0
81828157,Rango 1
38291823,Rango 2
51783151,Rango 3
55399990,Rango 4
36700274,Rango 0
71042247,Rango 1
38936214,Rango 2
50224223,Rango 3
81369731,Rango 4
26041404,Rango 0
98752655,Rango 1
16267436,Rango 2
14195148,Rango 3
52370920,Rango 4
50405686,Rango 0
61810717,Rango 1
59138123,Rango 2
30890940,Rango 3
25409323,Rango 4
36869733,Rango 0
71217989,Rango 1
52473092,Rango 2
35098872,Rango 3
17357314,Rango 4
57538025,Rango 0
78902211,Rango 1
97342702,Rango 2
16490401,Rango 3
89181322,Rango 4
52939319,Rango 0
77418742,Rango 1
48689503,Rango 2
57041831,Rango 3
20787731,Rango 4
89163961,Rango 0
29089746,Rango 1
34233233,Rango 2
97179876,Rango 3
58761145,Rango 4
56824549,Rango 0
69063223,Rango 1
24256601,Rango 2
77888240,Rango 3
11756196,Rango 4
60228791,Rango 0
46232546,Rango 1
19835153,Rango 2
97376171,Rango 3
93986649,Rango 4
42637392,Rango 0
42792141,Rango 1
64741630,Rango 2
54288123,Rango 3
16315262,Rango 4
95626249,Rango 0
78299229,Rango 1
11798332,Rango 2
48990104,Rango 3
20523028,Rango 4
45834478,Rango 0
50706728,Rango 1
50349600,Rango 2
58166979,Rango 3
51111215,Rango 4
55530498,Rango 0
82099287,Rango 1
48922166,Rango 2
63661994,Rango 3
29685435,Rango 4
25422822,Rango 0
91680078,Rango 1
76613103,Rango 2
67738392,Rango 3
39247620,Rango 4
44010047,Rango 0
54399989,Rango 1
94603546,Rango 2
97667313,Rango 3
59526851,Rango 4
95053767,Rango 0
15826033,Rango 1
27741265,Rango 2
97329129,Rango 3
68076476,Rango 4
40767095,Rango 0
19609602,Rango 1
76188264,Rango 2
22115453,Rango 3
20921814,Rango 4
66699102,Rango 0
19105046,Rango 1
19529544,Rango 2
54173687,Rango 3
27016181,Rango 4
19581683,Rango 0
47274428,Rango 1
80304583,Rango 2
78279962,Rango 3
83183582,Rango 4
11813740,Rango 0
11521533,Rango 1
31545501,Rango 2
46372510,Rango 3
38162266,Rango 4
72507302,Rango 0
32833432,Rango 1
24198767,Rango 2
76558518,Rango 3
12611385,Rango 4
13648938,Rango 0
22332258,Rango 1
21647631,Rango 2
73870313,Rango 3
47653989,Rango 4
80424257,Rango 0
23368268,Rango 1
77014808,Rango 2
22777555,Rango 3
82105356,Rango 4
78052104,Rango 0
76243312,Rango 1
15125475,Rango 2
71608519,Rango 3
45833536,Rango 4
50932267,Rango 0
55044066,Rango 1
14312078,Rango 2
54376636,Rango 3
42881264,Rango 4
24974206,Rango 0
44467413,Rango 1
63526538,Rango 2
22362567,Rango 3
54257668,Rango 4
96383237,Rango 0
58921520,Rango 1
68289422,Rango 2
29652048,Rango 3
76309422,Rango 4
54866709,Rango 0
19925787,Rango 1
74592925,Rango 2
64172950,Rango 3
62604009,Rango 4
11614474,Rango 0
38882848,Rango 1
28765833,Rango 2
71911973,Rango 3
67736992,Rango 4
43824435,Rango 0
61769728,Rango 1
95413294,Rango 2
70809952,Rango 3
14325060,Rango 4
92839714,Rango 0
33035280,Rango 1
92564830,Rango 2
53555833,Rango 3
37436968,Rango 4
97861170,Rango 0
65246303,Rango 1
51641362,Rango 2
51368439,Rango 3
70138609,Rango 4
60883794,Rango 0
61457362,Rango 1
47376315,Rango 2
79739026,Rango 3
75729511,Rango 4
32707628,Rango 0
70224415,Rango 1
71439364,Rango 2
34969189,Rango 3
27026851,Rango 4
90588799,Rango 0
77052431,Rango 1
54539369,Rango 2
45485073,Rango 3
11633923,Rango 4
36825058,Rango 0
73848372,Rango 1
18890649,Rango 2
79055286,Rango 3
35526929,Rango 4
30667860,Rango 0
89563419,Rango 1
71301962,Rango 2
21994024,Rango 3
31346885,Rango 4
54484900,Rango 0
69401019,Rango 1
82452545,Rango 2
47871483,Rango 3
25971919,Rango 4
60231414,Rango 0
59922132,Rango 1
65364565,Rango 2
80208614,Rango 3
40411893,Rango 4
58479046,Rango 0
