dni_persona,ruc_proveedor
75906437,20134709973
21095815,20294880673
45571281,20197194893
34684712,20888284456
73662154,20762421389
11270329,20281176597
31210222,20364370900
46968970,20620461528
58074389,20425505807
82153760,20330221203
50932677,20084498974
80631774,20316134934
81505436,20969133168
51803686,20156642729
42214303,20752511366
47035536,20822141855
15630676,20112700439
50594955,20420318101
82608443,20560349999
69458631,20836463883
18138683,20136313930
36091169,20052224334
72195845,20907495838
16839329,20117619445
46565638,20421436222
34045075,20258531433
33151212,20267855208
21706706,20463682956
42331349,20369102414
87042282,20739050027
84198995,20381404972
51679406,20298435578
15565352,20276460403
42157244,20504824587
28658718,20605884879
28016473,20916289614
95737047,20032571891
46519946,20255264163
85928371,20674465466
85577563,20024503343
75245492,20470713627
73006477,20480473973
17696759,20849015752
28226297,20888474712
67366415,20046664945
52821686,20941625630
40270284,20891414202
61336525,20155227520
46952057,20473541412
60058828,20821307273
21838006,20775720613
28118021,20003246649
98794400,20071124191
58547160,20782013492
43806064,20230578374
78940523,20857316316
69105721,20475276667
79202326,20458477667
70095618,20033791846
98778187,20597381866
73904600,20857369678
94714843,20475453765
11513796,20470045816
36956634,20620519320
27113258,20193798588
19031855,20603731838
48368893,20802969615
71370198,20970188621
59271838,20071648709
90844049,20487187919
22021736,20396799955
36060951,20879890515
16051372,20533818039
82703425,20171366329
46534592,20350512366
62050010,20496025087
83729496,20657384271
91684384,20231016791
14454511,20408314517
73100538,20772739139
52991126,20291229705
58495780,20028820951
53968829,20598468703
50077624,20076127281
92817089,20117124516
62866433,20792444254
84976145,20246784179
59400136,20431050206
73516690,20500047195
28718020,20878783999
57063150,20692815513
35786279,20875589112
17077349,20138472205
38675400,20022758134
80303651,20395813883
27507250,20774415053
44884439,20449809478
65888259,20845090841
65154681,20341054051
90637492,20251542517
65637020,20806440711
11273982,20293478571
46689438,20479330411
21958895,20659190765
83036819,20975681463
43414022,20374396743
21563286,20533153533
13816170,20853262882
75075987,20167171953
54417356,20996838368
16648252,20243104993
71571392,20810342405
46632715,20145410324
34208990,20518970160
48803451,20069328772
67850077,20267822190
55969536,20095566055
12007001,20410777078
22111898,20154823959
74955090,20408865720
97576283,20511906166
47454387,20439569960
63645038,20029193560
46674464,20007145320
85129692,20995974103
42309501,20796361232
84515308,20063185704
21449378,20330573444
51568425,20207653612
75606594,20416263780
38750530,20666463353
80472556,20557580109
81331230,20886957729
21673110,20262757075
82692084,20432109847
12951547,20366633123
43185871,20216182786
23555231,20387730203
32560541,20378160593
87024012,20696344710
61818585,20856197194
61220475,20712443016
46988348,20466739341
76616617,20642759056
11724074,20126776464
84834110,20415792143
92750133,20304687771
14231625,20542094388
52030548,20930622613
65139759,20311647063
63380099,20312291924
56392219,20693016943
36558785,20759020608
94099398,20028880473
18267920,20368129992
12411874,20364688376
37321654,20523804092
86646848,20357925595
49051744,20814992093
99724879,20508838569
36919780,20654536408
40378231,20737508241
58079347,20869842209
93923494,20357216623
20190668,20709115634
45439924,20782248873
18550111,20909161147
10904937,20161990388
42015328,20918629167
77881546,20801219817
96089918,20789832075
85405913,20269037813
82788255,20242944491
19151950,20980534945
96992983,20190137224
64037325,20606768361
21574794,20301993312
28888431,20272666961
35367128,20298137702
90124342,20311920369
68841504,20470968472
51535584,20118910946
46689438,20172760437
22177766,20895947669
96961452,20805754344
96798933,20407858999
97023434,20389657460
13175143,20851242705
49013199,20545352847
51479197,20509662145
51438195,20293589460
54415288,20325797358
75135819,20018953135
32015471,20485751485
19345089,20954396425
89233532,20226542330
59054162,20615547327
82378161,20624080381
92218822,20720563872
30111275,20925172829
15127011,20038890025
64415025,20896365284
88459373,20852498417
75584133,20447018793
61281028,20118874368
96842757,20664041562
72743263,20009384285
44939553,20666578119
49766959,20758434569
91226772,20307797549
39342826,20353409896
83746011,20010282771
74753898,20109342377
58803991,20796280263
84010007,20825258541
73455130,20236037819
38229999,20484830999
29664977,20882590290
86946042,20321861353
13778992,20310029271
47344482,20614710340
41283287,20291828271
25306512,20123034312
37940775,20247830283
23087953,20079690782
50833764,20449644193
83604546,20911717747
70339056,20623878244
43632186,20937257995
96107564,20059407136
85749208,20645170999
56915387,20953344008
56191506,20832702213
52473092,20864298212
13534709,20475750445
37460172,20786295125
67322269,20352280403
69658926,20780344458
29750368,20402063280
91752089,20902673874
51040224,20784983277
40182756,20877007145
29022556,20048024466
17323756,20464764314
11897557,20066303165
55679170,20743714398
10861439,20861088134
11537597,20809179070
27959762,20518411858
66210989,20457809674
27077286,20077447837
79863180,20764951093
12428607,20349911156
19263679,20451364353
35927999,20005232411
68266269,20134805793
12778889,20083700641
22424293,20718466284
93287755,20556416521
81616809,20668867861
69142469,20627214196
17331801,20009546172
75895396,20164579734
54065987,20580478630
28024706,20164669505
14275597,20722892279
15504308,20125669378
63350186,20869059606
65678721,20092128310
63933829,20137037339
12283121,20097688504
82516338,20806819223
13143147,20894803539
48571486,20054188478
49921236,20300345790
19418692,20609421721
87667534,20784414367
41633776,20836024897
73636890,20330538952
84612497,20575190773
84471290,20369410868
11518344,20167332601
92053637,20331698710
15535485,20146630346
81688162,20939669256
30331031,20682226174
12901479,20579653897
15339664,20730233983
31286699,20894452039
51007095,20598160165
25614647,20202346962
90092776,20157373755
81260810,20532865945
38417718,20097343741
35537872,20711031822
94400086,20504078031
89231333,20070906579
50912656,20818062361
39431883,20319892643
25850735,20106780810
37896531,20445371146
58694327,20654838135
87098289,20144010742
59907377,20071670797
13596683,20755138186
43938540,20484935783
94637250,20515485425
89263111,20974638426
74018292,20366027557
93468687,20219528166
42218836,20174302887
86047456,20096847727
60754700,20415983819
58561098,20086263575
42662156,20428793692
83006546,20016958192
32890204,20226104279
52190151,20184557897
80817779,20779110203
44084414,20416091416
39568430,20819849037
11605698,20279113338
68679927,20684647785
51907662,20162478853
12765968,20538093297
27858049,20535494504
81039729,20524234675
83569236,20506009141
21274600,20482634324
65471556,20288901037
73831760,20818207582
51935591,20757101580
39957534,20707211836
20333803,20161409776
55578228,20301443516
71269813,20106655543
32126729,20421093962
63408798,20225700104
47194724,20732341458
61605844,20646445667
81217800,20509546362
47738700,20929301744
19227995,20371110318
40119155,20630892880
58670540,20459809340
82703814,20181919698
14291900,20187569298
42480783,20182203681
72412875,20927576716
18911847,20286131306
11286921,20301797750
27344261,20637636698
80648696,20417643228
23719369,20168089050
41624409,20276700331
15397143,20518993904
80331111,20191990159
79648817,20262194675
65737491,20663984249
62237113,20412582405
45035488,20574122573
78056737,20668249065
56264702,20365489510
53889441,20004661613
85637764,20940540573
49266235,20871387744
41702936,20714503002
52958152,20287712475
99311314,20906689225
16683307,20055993150
88135542,20452763997
24704308,20495462918
55649384,20380949683
62519587,20409609251
54139299,20355341127
12737843,20593086706
94132259,20915233466
65947788,20635567929
13138712,20348265924
94212288,20940300195
32492626,20810644993
61833807,20638584611
68135878,20485064632
18428156,20332528064
33657499,20464486812
19890121,20126214067
47476969,20970079620
86411268,20200494647
85327928,20071808365
31643117,20273449426
97144905,20341632145
35658698,20218742953
67995136,20610898868
91616168,20003178772
14291275,20769805001
73566437,20855001908
92190778,20033455766
61889743,20917649724
24512277,20972893914
71001036,20460325369
87667534,20821164376
50132129,20679951626
26517026,20954784762
67022500,20206346066
33176952,20095554930
40684415,20142167075
54155965,20462742701
31052212,20689538234
73108517,20561770008
98977590,20305825924
55986442,20024022420
66004417,20112951090
27599642,20385492621
27646710,20213308785
33723448,20459212886
53774207,20795723440
25256320,20000443161
15864108,20087305205
76565172,20246686720
67588270,20391809139
59166745,20140732950
64004602,20255644333
77577854,20534332780
85271695,20112737597
82297839,20434048751
76354989,20348272702
33409158,20863063249
69504678,20022726918
41185721,20200312689
10286865,20545016836
10637773,20665796462
98467262,20182554291
96808495,20732641475
26247641,20791316383
66816404,20522168818
37685558,20054625097
37364135,20812431102
40201327,20478083592
48580556,20515361009
11810869,20067636672
68110573,20590554834
47118045,20680156743
28922744,20975974318
88868336,20757578035
36657548,20343218040
96166002,20266830086
85168613,20750686702
26234250,20286030393
29363630,20512984629
33164024,20565081622
50946056,20052336875
14916874,20266132111
79777394,20444323084
42569004,20543060592
58116835,20006836992
88345798,20346655751
88335673,20854415598
92121711,20743007139
65419726,20140938915
49804039,20056254982
58095432,20887409365
90165490,20116299613
49214194,20664009068
59417368,20730722372
89335572,20458574602
52761483,20103666051
35402281,20416930131
94117217,20284807301
51419810,20644408750
64266245,20855055478
86930088,20282939867
32684441,20801579811
50932267,20180268041
19406819,20382455251
28682079,20702335745
54979418,20081290240
39459915,20890182192
83119298,20964230864
55917967,20870379958
71937787,20502413816
94369056,20331536750
13401464,20284846885
30107843,20764483461
58511048,20967920550
54996784,20771141279
67038256,20920037509
90766545,20988214977
47665850,20303410311
58962343,20449235834
25971919,20306608824
50578647,20934927929
79005872,20395124775
75996616,20086578768
78520587,20027969618
99112629,20360546366
31002398,20060948057
50833504,20335625565
83120791,20029791672
56269155,20435030180
92880277,20638699660
27857747,20316962977
75948798,20229759563
10546392,20143792737
11706758,20709656006
54828680,20872432830
53460889,20754389369
15673233,20819693916
40830825,20777485198
43413396,20428923229
66374507,20196934355
89760214,20317715071
47844551,20791401863
43537400,20183254016
62337675,20135517159
26469325,20000924037
11189572,20593797991
22605544,20735045236
24185158,20725235345
70698479,20630618699
26777896,20430169369
24454441,20182937406
55823702,20139756624
34650135,20186723392
32333803,20375723349
91111560,20818400449
80838466,20781879213
95453763,20405251917
40888592,20291817723
11167583,20899177924
50804951,20841160538
36600440,20500918675
66479706,20831827348
24077030,20436601527
96072579,20995598532
32243068,20536254033
36717861,20862976952
58176107,20993251989
80562673,20454438116
25619215,20459515597
47118031,20559078916
94457122,20757244745
38199666,20436427799
96730556,20356094649
15043167,20953108554
48260823,20988558998
39499256,20875665035
59725891,20904168782
85145904,20271956421
50842854,20546569902
74190061,20540248827
80849430,20568679444
58821695,20090451659
50415929,20722259790
63340657,20711918412
38921868,20888410555
42466070,20498428573
13417491,20133154847
78577521,20505350369
98083031,20480462320
36988927,20297813552
63361051,20395778606
32124773,20354777269
26652595,20008294840
82010759,20783159291
95317105,20308218249
10181539,20201179695
42245448,20738818399
19623558,20477728623
38378443,20262343190
81482678,20808409527
44943100,20855654815
11060105,20690724894
58415760,20702660465
84942271,20083449479
18880160,20563773158
86547847,20229310326
97702211,20330093497
86265129,20273025930
17683558,20897061168
56102703,20030693740
66808110,20624017748
87019068,20540742026
19479881,20122357059
74608010,20307519278
38024156,20816244219
25794431,20251416699
43090812,20068271306
54423828,20597600914
32899169,20791380787
55440980,20693912139
