dni_persona,telefono_fijo
25707616,73650
27953811,39968
60406115,12854
11836965,51113
21105735,94183
79889726,15040
36766910,93547
84458014,53659
43315587,36607
64845410,80816
31827571,35147
73800950,38185
97987332,72811
30654442,20287
48977301,36817
89773458,46642
44607223,53035
38260553,83957
91972087,37072
65778656,47040
41378094,77388
69756428,66140
88908492,56410
42981513,78893
64416859,11991
53799768,67694
24967811,22216
73114679,59865
70722380,72671
92293972,66058
93367459,61199
67491752,75669
40318617,25624
47579450,34009
85324910,42075
44173058,24902
61423960,95354
25856276,99213
64448368,60754
36570660,90448
76303019,28331
23082582,42199
94785994,63260
37945018,18651
41523295,91823
23474317,13277
20486932,66888
66002928,83468
26577635,35224
23818481,23243
74190374,48772
74264733,52129
84203788,80801
91727780,81799
36671846,96850
47469318,68975
63938971,95874
96926900,42917
54323216,76770
11670743,56740
93087389,68711
98676409,76954
50406939,24770
43199223,21796
56188460,37130
56924809,31243
32657317,57574
34076173,58045
52905301,43727
21289201,97459
25663844,23272
54958462,53899
19024482,36910
10317891,59220
56251410,25393
63797207,58006
51080541,58428
61959002,31428
33325231,73936
32821160,18000
89900910,46882
51950613,93556
54874902,48981
58370287,35781
13020790,10169
87442802,29691
38778564,64543
73636182,48551
82300425,59315
19077915,61848
25763434,27396
65884573,43600
95374927,92058
54479126,64643
38109605,24081
25464327,99024
59546600,60650
58703472,44661
22932294,21986
69812330,52012
87816855,49003
68959250,31437
34588473,37607
48446904,66857
78644029,44560
61072513,94404
79154674,69300
33389365,83367
46108255,55559
67879059,75265
58050719,78044
30519370,66800
92962896,66915
82636470,95761
73938660,62150
54653217,92420
46618499,82606
33081695,28982
45198344,22431
71472294,17576
56115031,14662
51179727,66754
92651657,20871
23308180,41341
21944362,51863
15788810,93354
53311026,26070
16329937,46328
97924424,41714
49324852,75770
56707472,89035
78846743,33756
65861919,32734
87455532,13046
48235201,84404
92610698,74796
32046390,75675
75923990,14343
32990375,63218
28970290,94284
35789543,88155
73137704,65280
44548484,73107
11478626,32240
78942094,81367
12758944,96065
87719782,79378
98088905,78523
22327880,46667
37774993,32211
29378283,20938
46230119,10585
95944504,35314
33806753,39303
64347381,50773
85569808,75884
43319277,11689
69138916,20806
86526365,30414
72406162,29694
31106054,79678
32618023,85642
29226189,63775
41477235,56152
18378360,20655
82671787,92762
87503933,97607
52198594,72223
69334614,43976
26821378,72131
69959238,61768
68809783,22264
13561739,17027
76087715,94923
92943375,77666
87731028,99085
66773046,40254
90872317,60502
51315703,94779
87929259,94704
68429292,76981
17836718,43613
71186133,80750
40051805,50296
68918304,68975
26337814,36284
77362828,58372
75639306,28160
52752927,87015
73648821,10403
63841827,73763
84067902,81265
83036752,31963
53502842,42068
98416531,42732
22217840,63735
31093084,58582
48684783,34939
84241073,37552
94015468,57260
93267355,22748
47786213,24760
85637446,24414
35721278,65350
52778196,70948
53376043,35725
54471253,75238
17038043,71918
57371769,35122
78166967,13815
89473461,65267
29831371,92386
33580758,15704
98898790,55998
93493905,68555
20602897,70745
63951350,48869
63377382,20011
84281286,33921
60462848,89393
67878068,53377
99331794,85305
26489632,40777
66626618,28631
57747899,66287
34704833,87700
70714278,93693
33656653,13264
99170266,17169
80226571,16708
64698107,35723
31869589,43885
45413377,37656
95743275,50854
39019203,70948
42704456,84091
75075481,72180
39959602,28571
54031313,81522
89887563,79384
75031146,91943
76059317,29526
69946205,45472
99177060,20507
62761716,63448
39881589,40108
33595232,57027
77818550,85807
92745843,66639
74956389,88113
69709837,43321
89363069,82706
40016428,31210
47114356,96933
52112405,86948
55877317,77630
44352933,50674
42659184,14900
47566049,65766
69340871,64131
48897434,82139
23893150,43770
98412187,16509
85517073,78147
72122004,42049
39094503,19207
65491874,92429
79490974,19842
12677516,68582
35756166,63542
80437263,64613
59755012,66465
55836623,39717
19132498,55660
98672065,49303
27992686,91239
74112450,29269
56107102,64456
46482906,80820
54495412,48209
26241154,85964
96566100,66996
13755389,25055
87394472,83580
60441551,19852
33794191,21550
30210747,49676
59724344,26490
29538308,66634
37021526,43125
26401839,38303
85948058,40388
62165983,85772
73947650,73493
22905617,14024
26838311,25761
65370124,18287
55600360,80844
73285975,32345
75693473,73579
24496011,97334
22017930,26831
61777022,18618
73411966,19959
21839216,66215
67968589,12044
90146467,60720
64943875,39769
55612037,53090
44639847,51784
23272810,55638
72735033,89000
79598258,67640
67465723,98576
67300336,96052
83466039,85596
84847159,80454
80697174,47591
69873804,37006
35054164,98581
21914054,21963
93242875,54829
43211215,63779
64101856,40147
22392864,33115
60295557,84323
95161236,65215
83097230,22869
48222648,34675
27694485,86321
42829438,79424
69827613,60935
61266643,29394
27689277,81497
65620633,69290
37013312,91317
78136926,19373
79217051,47701
35767450,99701
31389512,58449
55666466,94009
71939569,60900
21218500,58649
73563924,23144
57703894,89764
28859659,27697
99306054,59631
99679789,58953
90870582,14575
30007721,32964
91902531,72164
27253637,21017
75265084,96506
30731641,52382
55394992,70622
11992385,26306
47653457,64230
39284741,14519
85204017,77670
62660305,45667
51154981,61186
84264559,14341
76343566,37549
75301480,86321
72458179,72547
46718539,95180
28341977,29565
61442794,77964
89582240,60952
74832449,50289
48386020,56311
73344813,31166
44414296,48475
58520268,33759
13977893,10076
18733966,87127
59914126,73146
38846619,78950
56669993,22693
42372613,31150
13206390,92060
64568812,17249
37956475,56087
97588841,46664
50963807,32235
20358415,17542
89524656,37415
10635793,79411
17503075,96872
48454360,16185
99939646,28871
68719069,86079
65364025,69756
36074629,28305
37290565,70756
30626467,53234
48769158,28940
57070904,48414
76056196,74113
80732947,54647
11711005,36292
72213772,75194
51328005,82721
91137958,14958
65180715,12047
42426311,27541
13118033,61187
39095030,86787
56493119,85749
94001201,81557
82368081,89842
83049516,80411
79149414,59262
36174265,83580
96896365,79975
68850149,26804
23602150,48857
19316742,87698
46580937,20860
95837632,17573
65382083,19504
90068069,27540
34862058,49067
28505790,64044
57886859,10106
38623597,15897
94031784,60466
92246152,45543
37828512,38032
55158804,48560
84583142,96750
16281336,29165
12250094,12873
65437486,41991
63071125,74461
80660388,89993
65772554,38414
71081777,24854
76780037,92889
13494871,72589
87521040,42534
83624479,86613
55847195,52605
91897196,23173
12567736,38214
19292765,30220
11851489,21067
12106488,35079
51125435,73310
95447765,98951
18066030,41498
76695630,28769
16534683,52872
91124099,63463
56852115,18158
97177961,50025
88557014,35738
82415215,30104
59376519,33875
87868328,43410
98346119,11177
19594368,92828
15773259,59465
98590803,66550
57894655,15955
10683554,41044
73818229,74772
93994175,38554
78775874,91899
25914582,95008
64523452,64682
60404093,28386
77318870,66585
89477192,39725
13831876,51542
32865026,35752
42569610,70242
67566145,49682
47128545,93382
20626336,36941
62516330,58795
99210272,40157
46382075,68231
24570782,12716
82963761,86551
49776381,14151
64059095,68280
44380076,57401
40187549,40018
13159135,87436
61571277,94833
25893398,68179
97085470,34102
28647479,38749
12707052,90520
39106708,57314
28910592,71021
30053091,79292
95749413,33688
53134431,85379
51761697,57180
58529794,81265
33352848,90473
82534381,84012
71882061,69309
78251187,17346
18188037,57788
67024444,82019
79753989,24212
62696873,99663
14186207,86121
83944843,62246
69251391,84219
75832915,49323
13445651,60357
84424069,17562
84382105,33668
58848315,71237
98728707,94513
98337511,22353
74771113,25723
44658648,87014
42712664,21514
93213696,39979
73069531,78001
79768332,95765
43214092,37880
32302562,55289
51621021,12628
15130832,72586
18375780,83595
87786413,71761
68864310,27742
34482099,68227
62841192,67058
77249323,66777
86322104,62081
71130355,42501
11828729,94175
36113194,95512
69901089,27198
60243704,33058
76583964,65580
54423149,94424
44833952,64469
37601620,53255
79338481,50875
23740405,76559
34627951,55195
74071116,83858
97873960,22060
33018500,45060
74062656,10221
86794837,73472
90291682,41263
37466802,36660
12960783,26845
28844306,79065
65061146,75057
23530112,77257
26228184,88541
29315564,81742
97491675,23874
15933731,37893
55621544,18765
65290133,31596
44683669,86338
52704026,69722
22143768,39052
57761952,88518
32255630,54971
50645146,64547
68670845,88533
78756515,70399
81850890,98734
92792830,16368
71996229,15546
35194747,55217
14445988,56487
12635344,78466
31590363,29669
90326373,63446
94940089,26921
42290149,56623
75953030,60826
49653360,35087
67684672,17211
19906335,55889
32675898,77509
70535135,29067
93398039,42062
57662375,50809
66997937,31984
49171499,16960
29195202,97290
42833434,98672
93993887,89945
86061367,26256
64646708,45788
37417240,98362
35162895,36692
22110153,56740
14348151,63484
97298272,65365
51473130,38781
16516307,69198
68369115,20913
60533477,38507
34023833,48639
59571632,14292
38132314,92231
42889719,50225
18079395,23209
96656358,33590
20250693,89678
98178016,77559
92670994,32227
41010019,90997
47556099,31549
62085469,65847
91358054,70828
81685570,51895
23689844,10592
85556424,74216
46260978,69816
23120704,89040
37786422,69438
18929096,54279
62686976,82655
72896266,40373
63276660,12920
52282178,57943
52087683,58640
94661899,68559
39131954,11901
57547389,23534
16401842,72739
36888935,92415
80695518,83529
28979011,82339
92977871,42647
46282677,59191
52883697,58493
12512729,90684
51317510,75612
58275393,70636
47675551,57768
51351925,51409
17913888,67015
96496812,85732
98514955,20559
36414533,70046
69724786,29975
74463943,90143
71583530,61800
35276612,85702
11693964,64885
93891909,33952
92852503,78475
48990572,83312
78459132,79398
74433803,10320
67902504,83953
68577684,26439
89353361,59419
88746910,72802
20739028,59116
48608597,48889
17778115,43826
68423006,42567
71767412,65638
30470744,44527
44384109,53656
59487865,28579
10381551,37175
12216859,45729
11291429,72107
36997286,70015
53721063,30995
65181928,44466
95340899,52278
18096091,53458
26520053,78843
64768331,57012
38278937,22652
43413925,24079
93865965,36313
53338212,60451
86385171,37529
64320085,33081
12903397,10939
26501644,87513
71021017,60915
21500381,81580
60300935,70681
34451256,36653
47445971,85172
56116725,12628
72413698,84334
96658382,78096
61644165,48392
43976843,27002
13648477,72697
51042313,80450
23955989,13976
96431967,38889
69621265,92132
28737457,13801
26758041,44607
13775367,55889
35919251,15088
88685301,15391
75031794,31252
28951317,61843
62342971,53790
87369442,31312
63856442,93658
52046961,11797
43573646,87132
11338980,31866
37248749,98693
91062308,12153
74654897,80249
10613132,37143
89421625,40593
38131846,90933
40543199,86189
33652360,30798
27584954,39595
71660128,71830
24253250,59471
96878495,20758
83398578,67429
45360564,61286
58776166,53601
54061174,35531
41531431,55107
70531445,61992
16914082,26185
78302070,69753
24717084,92031
31601215,40741
35220334,42031
86121920,94255
33135930,90386
30831980,83129
16370940,75658
31755224,54941
98709099,30639
37426591,61294
47975962,18569
64499682,32082
16516651,39064
32460888,79420
77439776,69853
24928135,63829
86143966,89063
39635086,40928
33317980,62347
18210261,33792
26306495,21818
55443831,38626
85965758,62543
55562736,39074
74255435,63285
27290989,98022
29659183,32094
85761251,90586
64036996,19508
21516272,93928
41081707,42361
67715216,15046
46436300,98580
91824416,73422
24718830,51638
28308829,16401
77939022,31872
89326659,77208
14984860,14588
59323956,24613
43825234,95580
41416843,87288
61553940,58084
21929698,10636
79175935,83558
85434597,45276
56347192,90305
87492808,52566
22487048,70511
22622439,77712
79294625,39916
61740096,73167
80229141,19417
73493459,47755
44688878,45976
70883459,42822
36911232,53941
67620786,15491
64919164,56534
79431938,77319
70335188,58773
13972740,63670
13817628,44524
65212051,37209
45621578,84963
40570876,55295
26385621,28788
95279945,42907
60039002,94308
25376248,94847
99145632,59417
90176177,58270
20270580,64289
26532793,17036
14910347,31841
85638554,58794
66872654,39468
26686272,87184
48385386,46028
62263475,39671
25644004,72567
70391495,36962
19627422,23873
67548954,89332
94844814,78525
35712015,67595
92829959,97497
49551477,58513
49355592,32886
87007834,71470
34666350,39126
28707043,65489
95364362,39119
55779477,65191
60505317,13958
14525453,29817
55821672,92587
67866928,41295
88411272,51759
49259311,39953
13537176,84341
63768422,76844
80536168,11229
76066706,84045
48847177,97290
90421027,56635
24571719,70310
71996588,88578
91830970,94431
93026306,23387
77780373,69944
90906256,81934
97687385,63565
15308112,69781
22516127,79110
20937920,46420
72879887,55108
69760128,34989
69859993,65211
67348551,29548
39463504,74356
46807655,84355
38592425,67251
38436947,53867
28023653,27092
45953382,16470
93060492,78925
21534504,76508
61670164,79754
58732472,29447
73432796,42209
11859311,17680
85429534,94799
32726310,73448
63332218,45300
71748158,31561
43661718,67332
38714650,79318
82473313,84499
54420000,34192
38478321,49631
47081281,90193
77610249,93385
92464026,28654
75894511,47174
15179232,17096
90383669,73527
73700846,75834
29014527,42888
67088017,37068
62393374,36543
43332659,13406
22228286,14716
81981908,36843
85584628,80190
47006389,41899
54201917,65976
94475784,12204
94406118,83210
49407526,81162
54601736,77614
89284808,80460
54163895,51034
30356088,27133
40226908,78194
75872461,94541
28731115,83815
83307982,45018
87352106,24261
56738476,72542
76192983,21370
35135737,20205
66204907,76976
97240976,16937
23065115,43713
21682036,88327
41242757,71395
64229898,37621
23862331,92676
20854476,62226
15752560,55226
87659396,42479
59147375,63795
45193121,40275
75505465,94382
94620094,57972
60994106,96451
42255480,36448
52024817,51133
39499629,52107
24811063,99171
91107738,90031
89718615,33698
42288875,11776
24781637,52505
87475971,97345
84063618,89056
99221685,33993
50642424,63543
78577571,12032
49355680,73906
12760165,26900
93228113,81823
55052399,42314
58193585,36251
28726071,48355
11008055,84290
37044481,63887
70864054,69423
38591987,73095
37905683,14056
89261440,76978
89040629,51618
54479712,15616
91178091,49395
63247069,28975
41241545,53803
83321929,56441
34725340,39962
91899649,98727
34666596,66799
92061500,74092
30427684,27096
55368920,91584
38973385,86316
26398232,84804
53266243,22805
61593914,22522
39530202,80705
77262539,56921
93965173,62835
89983974,62364
90499598,13188
85877016,64105
98414463,12367
98616520,37003
33491889,49550
66776072,87426
77580370,71487
50845442,29286
39315432,73809
17737118,17684
82292388,51282
20970950,79470
16963437,39619
92491459,53399
74565373,85563
76637613,63813
49724640,45268
49033603,40499
16254315,14884
83807124,77202
48079024,41513
39606822,93580
12869156,26236
40108027,52071
53523264,18429
10466393,59484
67780072,73876
11947116,27813
26581988,91643
19263823,32273
89775257,40308
