dni_persona,num_colegiatura,especializacion
16127671,VET-475575,Cirugía
85644614,VET-076663,Medicina General
30215007,VET-893517,Cardiología
73801351,VET-926657,Cardiología
77685460,VET-518653,Dermatología
95359092,VET-199256,Medicina General
56022916,VET-237237,Cardiología
82206385,VET-618100,Cardiología
19644734,VET-343683,Cardiología
55109697,VET-681879,Oncología
97947870,VET-145978,Medicina General
91360188,VET-525983,Medicina General
54286397,VET-716646,Cardiología
18228685,VET-672522,Medicina General
81615583,VET-357106,Cirugía
15522637,VET-326262,Medicina General
63410935,VET-478205,Cardiología
21829330,VET-529691,Medicina General
17044538,VET-480795,Cardiología
71368109,VET-704718,Cirugía
76099361,VET-236581,Oncología
38068310,VET-587208,Cirugía
75234522,VET-347895,Oncología
60504019,VET-490605,Dermatología
55063197,VET-778120,Cardiología
43203294,VET-302543,Cirugía
77207395,VET-203016,Cirugía
48705540,VET-844842,Medicina General
24094278,VET-886369,Dermatología
15022463,VET-281159,Cirugía
32037265,VET-151870,Oncología
87459179,VET-057104,Cardiología
42577172,VET-212795,Cardiología
33528884,VET-776291,Cardiología
26136155,VET-112768,Oncología
69703932,VET-418537,Cirugía
58071696,VET-706041,Medicina General
81103761,VET-597229,Dermatología
87104114,VET-139243,Cirugía
19477061,VET-679114,Medicina General
88537034,VET-955398,Cardiología
91970997,VET-685730,Medicina General
30918967,VET-326826,Medicina General
12458130,VET-696999,Oncología
45800791,VET-812136,Cirugía
48989729,VET-613165,Dermatología
67608412,VET-906794,Cirugía
39581478,VET-502814,Cardiología
80642974,VET-351665,Cirugía
51194301,VET-266177,Medicina General
66151468,VET-295946,Medicina General
56380616,VET-940839,Cirugía
20366448,VET-166869,Cirugía
89685029,VET-909396,Cirugía
49496064,VET-430259,Cardiología
18606891,VET-202853,Cirugía
49535299,VET-919590,Cardiología
34551504,VET-476332,Medicina General
74853336,VET-925009,Cardiología
32122382,VET-177908,Medicina General
82624493,VET-689431,Oncología
35349182,VET-138524,Oncología
79004484,VET-561553,Cirugía
19628764,VET-739343,Dermatología
79633027,VET-055078,Dermatología
31071401,VET-444864,Medicina General
73990951,VET-595720,Cardiología
48043358,VET-407587,Cirugía
55533419,VET-374394,Dermatología
19498379,VET-393888,Oncología
36901658,VET-480366,Dermatología
99020208,VET-200609,Cardiología
79429600,VET-305690,Medicina General
12214530,VET-430553,Cardiología
39343869,VET-271518,Cardiología
72719164,VET-972879,Cardiología
23204859,VET-504231,Dermatología
99331347,VET-348630,Dermatología
66298255,VET-345366,Medicina General
75501025,VET-473880,Medicina General
26998243,VET-144711,Oncología
32679324,VET-917578,Medicina General
95980344,VET-301981,Cirugía
25342185,VET-947396,Cirugía
12194787,VET-662757,Dermatología
83603341,VET-781402,Oncología
34646569,VET-795362,Dermatología
40222824,VET-581503,Oncología
39288389,VET-788414,Dermatología
68730773,VET-894862,Dermatología
37244719,VET-976804,Cardiología
96067827,VET-414831,Cirugía
33768470,VET-098928,Dermatología
54405733,VET-555028,Oncología
98616153,VET-796424,Dermatología
39573763,VET-966920,Cirugía
46064958,VET-694936,Oncología
20270073,VET-777266,Oncología
54352166,VET-328232,Oncología
58894221,VET-259783,Cardiología
29454784,VET-506156,Medicina General
43219073,VET-809744,Dermatología
68787226,VET-540445,Medicina General
92930777,VET-876361,Cirugía
10644552,VET-422774,Cirugía
11317768,VET-877515,Cirugía
92284222,VET-613312,Dermatología
51710082,VET-260646,Oncología
28383289,VET-856389,Cardiología
19042947,VET-004483,Medicina General
97183502,VET-156002,Cardiología
30459842,VET-665138,Cirugía
90656553,VET-816575,Cirugía
29155915,VET-076542,Medicina General
22919288,VET-565748,Medicina General
55183642,VET-891958,Cardiología
88622801,VET-129323,Medicina General
79072093,VET-800805,Cardiología
65126090,VET-092244,Oncología
96158057,VET-766695,Cirugía
77646810,VET-698602,Oncología
78464799,VET-845920,Cirugía
50228721,VET-263525,Cardiología
68706896,VET-120995,Oncología
73834149,VET-036423,Oncología
33106080,VET-628812,Cardiología
88439967,VET-988823,Cardiología
73202180,VET-921888,Dermatología
92730402,VET-182557,Cardiología
80792098,VET-211716,Cirugía
64805856,VET-083669,Medicina General
12756078,VET-710647,Cardiología
13007510,VET-132710,Dermatología
59629641,VET-295192,Cardiología
99558426,VET-577908,Oncología
43147995,VET-889843,Dermatología
43522674,VET-098036,Oncología
51793209,VET-715956,Oncología
57981499,VET-818333,Oncología
59893621,VET-439922,Cardiología
11959870,VET-334237,Cirugía
78554901,VET-850177,Medicina General
62401269,VET-022192,Oncología
85300837,VET-828088,Medicina General
42036253,VET-666092,Cardiología
36882067,VET-677157,Cirugía
67020292,VET-066800,Cardiología
80321054,VET-723642,Oncología
80090338,VET-897267,Cirugía
33462798,VET-609447,Oncología
54534768,VET-186688,Dermatología
84025811,VET-487338,Oncología
41478880,VET-262729,Oncología
42038576,VET-265763,Medicina General
77628947,VET-394623,Cardiología
60342038,VET-958386,Medicina General
92159066,VET-521945,Oncología
74367356,VET-628020,Cirugía
30834428,VET-629149,Oncología
89980007,VET-213971,Medicina General
50566264,VET-592592,Medicina General
30911888,VET-975060,Medicina General
49411330,VET-332880,Dermatología
82487599,VET-561676,Medicina General
40241338,VET-581351,Medicina General
74298798,VET-236478,Oncología
29005975,VET-922209,Cirugía
88637093,VET-081177,Oncología
45072927,VET-705508,Cirugía
72257259,VET-071288,Oncología
18343942,VET-468095,Oncología
11153409,VET-220642,Cirugía
68975118,VET-615130,Dermatología
58077090,VET-920617,Dermatología
74143027,VET-895712,Cardiología
97001828,VET-016228,Medicina General
75106908,VET-899129,Cirugía
70620339,VET-217877,Oncología
78267235,VET-543514,Oncología
76421854,VET-733205,Cardiología
47418839,VET-681270,Dermatología
54885354,VET-722380,Dermatología
83406765,VET-192939,Oncología
58665375,VET-516944,Oncología
17321268,VET-391817,Cirugía
60858142,VET-441078,Cirugía
10254642,VET-760406,Medicina General
22784238,VET-162181,Cardiología
98513930,VET-579407,Cardiología
46089487,VET-816868,Cirugía
84624889,VET-003314,Cardiología
62741149,VET-345246,Medicina General
42971789,VET-075734,Cirugía
96578423,VET-404440,Dermatología
45824990,VET-852374,Cardiología
26909804,VET-890334,Dermatología
62594199,VET-070191,Medicina General
59749948,VET-737979,Oncología
71000751,VET-628899,Dermatología
56914373,VET-800067,Dermatología
32126171,VET-537054,Oncología
22301923,VET-830642,Cirugía
24910819,VET-068087,Medicina General
45343035,VET-017432,Oncología
27267802,VET-578172,Cardiología
38207154,VET-674286,Dermatología
81958615,VET-136841,Medicina General
61160777,VET-767758,Dermatología
76940346,VET-301293,Cardiología
97765805,VET-439292,Dermatología
24487379,VET-386916,Medicina General
71405212,VET-805609,Cirugía
75853801,VET-722819,Medicina General
38067901,VET-229204,Cirugía
42612754,VET-812033,Oncología
47225241,VET-672167,Medicina General
43767053,VET-451391,Cirugía
62962747,VET-423084,Dermatología
81588975,VET-992593,Medicina General
60101305,VET-441475,Oncología
80856254,VET-643853,Oncología
98118766,VET-280349,Medicina General
60943329,VET-618398,Oncología
97230479,VET-078735,Cirugía
13551230,VET-736369,Medicina General
92637581,VET-231680,Cardiología
35795172,VET-027164,Medicina General
27344964,VET-658500,Medicina General
76382568,VET-388108,Cardiología
87040732,VET-504591,Cirugía
90534220,VET-416726,Dermatología
27131971,VET-472909,Medicina General
26660554,VET-265358,Cirugía
26147493,VET-251949,Oncología
95542713,VET-861284,Dermatología
39325798,VET-942872,Dermatología
17590365,VET-579879,Cardiología
74749222,VET-358984,Oncología
59657198,VET-055192,Cardiología
68478045,VET-059022,Cirugía
33295317,VET-166582,Medicina General
95384406,VET-891694,Oncología
58951047,VET-741146,Oncología
61149508,VET-170429,Dermatología
25539052,VET-325273,Oncología
43503846,VET-134939,Medicina General
94639040,VET-892265,Cardiología
89589164,VET-208634,Oncología
85973521,VET-731510,Dermatología
92933385,VET-315768,Oncología
47275962,VET-752324,Cirugía
65491515,VET-490864,Dermatología
24142528,VET-616696,Medicina General
80954230,VET-343828,Oncología
89524245,VET-061502,Dermatología
93692496,VET-606339,Dermatología
93416463,VET-281031,Cirugía
30375706,VET-063962,Oncología
26577141,VET-017119,Medicina General
87232088,VET-706022,Cirugía
67219972,VET-215909,Medicina General
29872307,VET-543507,Dermatología
48204324,VET-957971,Dermatología
57759139,VET-122681,Oncología
88496097,VET-345313,Cardiología
90731725,VET-367892,Oncología
66225564,VET-302027,Cardiología
23383690,VET-574801,Cardiología
85221047,VET-919564,Medicina General
85609509,VET-195131,Medicina General
42014094,VET-534145,Dermatología
21964581,VET-963641,Cardiología
23675083,VET-909671,Oncología
68972080,VET-356006,Cirugía
42350935,VET-691507,Dermatología
56622482,VET-645354,Medicina General
70327956,VET-309363,Medicina General
91018729,VET-675453,Dermatología
25001361,VET-992211,Cirugía
21325287,VET-739390,Cardiología
60263692,VET-539273,Cardiología
47255750,VET-309389,Oncología
38932715,VET-136774,Oncología
40909069,VET-623286,Cirugía
16655501,VET-606755,Cardiología
62652374,VET-686962,Oncología
86239796,VET-660690,Oncología
65221713,VET-833799,Cirugía
39628419,VET-665827,Cardiología
77217966,VET-799183,Medicina General
38986715,VET-388835,Medicina General
55981862,VET-282119,Cardiología
68710509,VET-738511,Oncología
54469714,VET-777166,Oncología
22429455,VET-085833,Oncología
73527652,VET-577515,Oncología
84206712,VET-024837,Oncología
76817233,VET-421580,Cirugía
98495573,VET-718713,Oncología
83025198,VET-250602,Cirugía
41933789,VET-161665,Medicina General
16048405,VET-799377,Cardiología
89592870,VET-096998,Medicina General
90451442,VET-362420,Cardiología
77137185,VET-942124,Cardiología
62703730,VET-893411,Dermatología
64054593,VET-820841,Dermatología
70047970,VET-581100,Cardiología
76136946,VET-322014,Oncología
76535200,VET-840078,Medicina General
17867151,VET-123308,Cardiología
67918949,VET-681944,Oncología
24332912,VET-980452,Dermatología
17998163,VET-259068,Cirugía
54394493,VET-756991,Cardiología
30739556,VET-120852,Oncología
45504333,VET-011908,Cirugía
12726316,VET-959316,Cirugía
81930081,VET-925124,Dermatología
43632987,VET-786279,Cardiología
88014666,VET-992159,Oncología
57940467,VET-895530,Medicina General
41890116,VET-896192,Dermatología
55658283,VET-406946,Dermatología
66076851,VET-797544,Medicina General
86076189,VET-644094,Medicina General
59011814,VET-318120,Cirugía
87343273,VET-790388,Cirugía
24178914,VET-696604,Medicina General
13440642,VET-561483,Oncología
63715670,VET-066885,Medicina General
15959081,VET-955846,Dermatología
36699973,VET-017786,Oncología
60456692,VET-603641,Oncología
99229324,VET-312903,Medicina General
55407720,VET-168303,Oncología
91244237,VET-503527,Medicina General
84379330,VET-165997,Oncología
40499396,VET-952911,Cardiología
49878260,VET-965489,Dermatología
58431740,VET-437549,Medicina General
53562986,VET-906389,Cirugía
24810909,VET-753729,Dermatología
72822793,VET-717427,Dermatología
41304624,VET-427928,Cirugía
31007662,VET-180099,Medicina General
43889547,VET-423166,Dermatología
63283289,VET-897231,Dermatología
73591642,VET-432797,Cardiología
13100681,VET-819212,Dermatología
47072280,VET-984404,Oncología
24852710,VET-269741,Medicina General
55886265,VET-691240,Cirugía
52998145,VET-462895,Medicina General
88630250,VET-134948,Dermatología
43590188,VET-472450,Medicina General
52293053,VET-519395,Cirugía
67521671,VET-729910,Medicina General
54402569,VET-864887,Cirugía
54049206,VET-281288,Medicina General
65739412,VET-717465,Cirugía
87940944,VET-544997,Oncología
94897102,VET-468411,Dermatología
52944114,VET-111034,Medicina General
46223236,VET-075080,Cirugía
63212074,VET-416077,Cardiología
23938741,VET-681317,Dermatología
10890208,VET-962812,Medicina General
97967739,VET-449402,Dermatología
96242305,VET-421729,Dermatología
66443260,VET-918522,Cardiología
96197709,VET-159226,Cardiología
31950625,VET-286577,Cardiología
90504983,VET-319922,Dermatología
26979976,VET-706063,Cirugía
93738069,VET-289803,Dermatología
80519637,VET-487165,Medicina General
36477099,VET-457400,Oncología
17609742,VET-929179,Cardiología
74764629,VET-028825,Cardiología
23061057,VET-411327,Oncología
76278489,VET-101736,Oncología
70044976,VET-016844,Oncología
57907072,VET-253080,Dermatología
22824762,VET-153068,Cardiología
87878143,VET-704819,Dermatología
53224467,VET-591008,Cirugía
66431293,VET-458563,Cardiología
59532201,VET-605657,Cardiología
20510574,VET-990530,Cardiología
73294816,VET-751022,Cirugía
99151979,VET-738880,Oncología
81556333,VET-499571,Dermatología
41647322,VET-810354,Dermatología
15618211,VET-343650,Oncología
50488923,VET-775301,Oncología
99389376,VET-129556,Cirugía
64324821,VET-696403,Medicina General
22483112,VET-039361,Cirugía
20622695,VET-573254,Oncología
46592270,VET-259059,Cardiología
39553220,VET-368565,Cardiología
56085371,VET-054349,Oncología
41918089,VET-137248,Dermatología
29182598,VET-702517,Dermatología
55219083,VET-137141,Dermatología
63430215,VET-883452,Dermatología
79424867,VET-794047,Dermatología
26768168,VET-729316,Oncología
70836661,VET-743069,Cardiología
42138590,VET-385873,Oncología
48773729,VET-371725,Cardiología
54522895,VET-128258,Medicina General
43261684,VET-404746,Oncología
68964182,VET-367845,Cardiología
69536881,VET-426412,Cardiología
32544932,VET-132578,Cardiología
31842825,VET-468867,Cirugía
17111773,VET-497797,Oncología
89376497,VET-854480,Cirugía
64522732,VET-512243,Dermatología
79535266,VET-384057,Oncología
71653491,VET-394107,Medicina General
21465719,VET-434621,Medicina General
96033540,VET-490215,Cirugía
48384886,VET-782176,Cirugía
16729472,VET-350117,Medicina General
61618895,VET-684803,Oncología
14056579,VET-833287,Medicina General
12714679,VET-796609,Dermatología
62071112,VET-820249,Dermatología
90078904,VET-618103,Oncología
18122593,VET-726190,Medicina General
68865892,VET-645951,Cardiología
13661632,VET-801095,Oncología
70155113,VET-581253,Cardiología
35075422,VET-487145,Dermatología
23710284,VET-001162,Medicina General
61120035,VET-323120,Medicina General
90353684,VET-597021,Oncología
28316814,VET-596642,Oncología
59211572,VET-050831,Dermatología
19761261,VET-022783,Medicina General
60246701,VET-539926,Dermatología
89678314,VET-757527,Cirugía
10000047,VET-719807,Cardiología
41898195,VET-690675,Cirugía
50153469,VET-128329,Cardiología
53549661,VET-067807,Cirugía
75391553,VET-521392,Cirugía
71652878,VET-688081,Oncología
16589506,VET-508884,Oncología
96805068,VET-769000,Cardiología
15719410,VET-247142,Cardiología
68593506,VET-623052,Cardiología
91609259,VET-521417,Medicina General
91471122,VET-121976,Dermatología
99832074,VET-296406,Dermatología
25175018,VET-331498,Medicina General
59312518,VET-990015,Oncología
63771444,VET-587649,Medicina General
37172009,VET-805910,Dermatología
36860071,VET-735027,Medicina General
65360910,VET-273902,Oncología
43306867,VET-665392,Cardiología
24016853,VET-667579,Cirugía
41877558,VET-054927,Cirugía
42069079,VET-638953,Cardiología
71211166,VET-680098,Cirugía
35217474,VET-818372,Oncología
59601320,VET-788348,Cirugía
86818956,VET-905628,Cirugía
51250767,VET-241261,Cirugía
10323051,VET-027866,Medicina General
86213187,VET-785041,Cirugía
59678520,VET-453474,Dermatología
18489963,VET-665797,Cirugía
28178360,VET-251089,Oncología
37188385,VET-271824,Cirugía
50904772,VET-769431,Medicina General
60120384,VET-078811,Dermatología
11985140,VET-961386,Dermatología
97874739,VET-052363,Cirugía
77062437,VET-608908,Dermatología
55310888,VET-863195,Cardiología
56850370,VET-256132,Medicina General
82675117,VET-260513,Dermatología
49700954,VET-134849,Cardiología
47822158,VET-340413,Dermatología
