id,dni_veterinario,hora,fecha,id_mascota,dni_recepcionista,estado,precio,motivo
274,21543485,10:45:00,2025-01-10,274,39587354,Pendiente,181.67,Optio quisquam iste nesciunt consequatur.
275,20693341,16:00:00,2025-05-22,275,39978100,Realizada,73.84,Rem necessitatibus commodi.
276,45650658,10:45:00,2025-03-07,276,38777326,Pendiente,297.24,Enim quod minus asperiores quidem sapiente.
277,66827745,09:15:00,2025-04-16,277,24286961,Realizada,170.92,Quisquam est illum et nostrum.
278,46915500,11:00:00,2025-02-25,278,75910008,Realizada,278.59,Laborum porro dolorem ab.
279,24887720,17:15:00,2024-12-31,279,58041099,Realizada,223.5,Iusto praesentium tempora perferendis perspiciatis.
280,51816797,12:00:00,2025-04-03,280,54251131,Realizada,286.04,Porro reiciendis ad nam suscipit.
281,59720053,11:45:00,2025-03-13,281,92004349,Realizada,226.61,Ratione deleniti omnis commodi ad.
282,75003030,14:15:00,2025-03-13,282,78968205,Realizada,59.96,Dolorum repellat at distinctio.
283,38202436,09:15:00,2025-06-13,283,49835823,Realizada,46.64,Veritatis tempora iste praesentium itaque.
284,19935794,15:15:00,2025-01-09,284,47937918,Realizada,86.76,Quidem provident dolore nulla recusandae.
285,80043016,08:30:00,2025-06-03,285,75666124,Realizada,42.41,Excepturi quidem consectetur voluptates soluta sunt.
286,30889533,14:15:00,2025-01-07,286,62106457,Realizada,268.99,Sequi alias nam.
287,36851006,09:45:00,2025-03-24,287,18523351,Realizada,43.63,Aliquid blanditiis repellat tempora.
288,19707347,16:00:00,2025-01-10,288,65000535,Realizada,82.96,Perferendis dolores mollitia harum.
289,54048113,11:30:00,2025-06-26,289,94206925,Cancelada,122.35,Quas adipisci delectus dignissimos.
290,48403204,09:45:00,2025-06-26,290,46692660,Realizada,166.18,Voluptatibus neque unde ducimus officiis.
291,56010045,13:15:00,2025-06-12,291,52275693,Realizada,288.83,Iste expedita aliquid est dignissimos deserunt.
292,27236083,12:15:00,2025-02-01,292,33343893,Realizada,142.51,Dolore dolore architecto tenetur.
293,81063868,13:30:00,2025-05-27,293,69395893,Pendiente,104.16,Quos tempore aperiam officia.
294,20870864,11:15:00,2025-02-11,294,36847487,Pendiente,131.55,Distinctio magnam deserunt saepe doloribus amet.
295,65800213,12:45:00,2025-03-17,295,58596656,Realizada,198.75,Adipisci porro totam animi adipisci.
296,13121645,12:45:00,2025-04-04,296,78153610,Realizada,121.37,Ut delectus quaerat.
297,79934940,14:15:00,2024-12-28,297,28125301,Realizada,185.41,Aliquid at fuga suscipit numquam.
298,53357453,16:00:00,2025-03-20,298,26132627,Realizada,210.66,Vel deleniti necessitatibus.
299,21636827,09:15:00,2025-03-12,299,77801631,Realizada,86.56,Nam optio optio ipsum.
300,67877417,08:00:00,2025-02-02,300,79977277,Pendiente,91.76,Saepe culpa exercitationem doloremque molestias.
301,98429980,15:45:00,2025-05-03,301,29286159,Realizada,267.03,Qui deserunt illo perferendis error.
302,50989975,14:45:00,2025-01-06,302,39807404,Realizada,147.46,Sapiente magnam ut.
303,13151234,11:45:00,2025-06-18,303,77682110,Realizada,52.27,Neque aliquid porro assumenda.
304,69463425,12:30:00,2025-05-17,304,70005791,Realizada,163.96,Numquam natus animi.
305,68924952,16:00:00,2025-02-25,305,94206925,Realizada,176.46,Excepturi ad tenetur accusantium maiores.
306,14755688,16:00:00,2025-04-22,306,14483616,Realizada,228.17,Maxime voluptas iste.
307,36997089,11:45:00,2025-01-25,307,82133136,Realizada,157.87,Qui commodi praesentium facilis perferendis provident.
308,81612620,11:15:00,2025-01-28,308,64855873,Realizada,194.17,Ad quisquam ullam autem quis.
309,90328106,08:00:00,2025-04-12,309,41809818,Realizada,247.06,Odio commodi quisquam hic eos.
310,10799799,10:00:00,2025-01-13,310,69377584,Pendiente,274.61,Minima fugiat iusto.
311,13778989,10:15:00,2025-06-24,311,75654794,Realizada,137.01,Illo reiciendis fugiat magni.
312,72503282,09:45:00,2025-03-22,312,58041099,Realizada,202.86,Accusamus asperiores maiores rerum deserunt.
313,47306791,11:30:00,2025-01-11,313,84340716,Realizada,157.72,Magni officiis excepturi tempora aliquid minima.
314,57610178,09:45:00,2025-05-01,314,37361244,Realizada,180.39,Optio enim nulla sit.
315,10713623,09:30:00,2025-04-13,315,18151457,Realizada,283.56,Ducimus maiores perspiciatis odio.
316,49189600,09:45:00,2025-05-14,316,65000535,Pendiente,242.49,Nemo porro quas.
317,76158964,13:15:00,2025-05-13,317,79991997,Pendiente,269.52,Tempore quibusdam officiis.
318,44290107,09:45:00,2025-03-07,318,66222586,Realizada,263.89,Delectus deserunt voluptates eligendi molestias.
319,69574744,12:00:00,2025-05-14,319,47937918,Realizada,277.06,Vero explicabo repellat veniam minus.
320,21543485,13:45:00,2025-04-29,320,93520557,Pendiente,78.16,Aperiam deleniti labore.
321,28852428,11:30:00,2025-05-20,321,48076124,Realizada,147.34,Nemo similique dignissimos sunt odit.
322,56837344,12:30:00,2025-04-03,322,40565238,Pendiente,280.67,Adipisci quam ullam.
323,65185216,10:15:00,2025-03-11,323,79925211,Realizada,246.1,Recusandae neque fugit maiores quidem.
324,22403549,16:15:00,2025-02-03,324,85014462,Cancelada,67.98,Temporibus quae sint odit.
325,71895706,10:00:00,2025-05-21,325,65735412,Realizada,299.51,Culpa placeat delectus reprehenderit quasi eligendi.
326,52290567,16:45:00,2025-06-08,326,97927112,Realizada,293.75,Adipisci voluptatem assumenda nemo.
327,15674552,09:45:00,2025-02-18,327,32052428,Realizada,85.86,Modi esse esse occaecati.
328,59810253,15:30:00,2025-01-16,328,84001667,Realizada,190.08,Modi eos voluptates veniam provident dolorum.
329,65220725,15:30:00,2025-04-06,329,72728137,Realizada,283.48,Molestiae rem ad quibusdam dolore.
330,15757165,10:15:00,2025-02-16,330,41802112,Realizada,186.71,Facilis provident omnis sapiente autem.
331,19871091,15:30:00,2025-02-15,331,14792386,Realizada,194.24,Aperiam suscipit a.
332,83025476,15:45:00,2025-05-09,332,18550714,Realizada,150.02,Explicabo vel quos eum libero maxime.
333,69788926,08:30:00,2025-06-21,333,86877741,Cancelada,217.26,Id illum ex.
334,38752753,09:15:00,2025-05-22,334,32797562,Realizada,95.19,Nulla doloribus sequi aliquam.
335,40099396,13:30:00,2025-06-10,335,39807404,Realizada,248.04,Molestias consequuntur enim non nulla.
336,54718838,11:15:00,2025-06-02,336,11081850,Realizada,48.61,A doloribus occaecati ut minima dolores.
337,39217422,13:15:00,2025-02-27,337,62106457,Realizada,137.16,Quae sint veritatis nulla.
338,76148768,17:45:00,2025-05-11,338,86877741,Realizada,70.33,Necessitatibus quae delectus.
339,46205392,14:30:00,2025-04-10,339,65005742,Realizada,267.14,Magni ipsa aspernatur quos rem.
340,52154531,17:45:00,2025-05-25,340,43655052,Pendiente,140.41,Natus modi unde.
341,16914338,09:00:00,2025-03-19,341,18523351,Cancelada,167.36,Deleniti eos perferendis nemo iste.
342,29023494,14:30:00,2025-04-04,342,54521429,Realizada,171.66,Quas blanditiis numquam ipsa ipsum earum.
343,94178950,10:00:00,2025-05-04,343,41110193,Realizada,117.46,Ad modi voluptatibus corporis.
344,72256221,15:30:00,2025-04-27,344,85996871,Realizada,256.12,Maxime officia eligendi.
345,64571181,10:30:00,2025-04-29,345,18191984,Realizada,204.77,Soluta dolorum minus.
346,47214901,08:30:00,2025-01-17,346,21701228,Realizada,32.58,Numquam nesciunt consequuntur doloremque nisi.
347,62097388,09:00:00,2025-05-23,347,67245116,Realizada,50.31,Doloribus nulla culpa at numquam.
348,25246949,14:00:00,2025-02-11,348,13567939,Realizada,197.24,Nesciunt enim corporis quibusdam.
349,68206576,09:15:00,2025-02-20,349,62299144,Realizada,216.15,Odit corporis aliquam tenetur modi repellat.
350,19871091,15:15:00,2025-04-21,350,53756949,Realizada,132.04,Assumenda quis iusto.
351,31602491,17:15:00,2025-01-07,351,13804418,Cancelada,213.65,Quisquam sapiente excepturi rem reprehenderit.
352,72203123,10:30:00,2025-06-03,352,83766737,Pendiente,217.71,Quo sint laboriosam beatae ut.
353,76218237,11:30:00,2025-06-16,353,57504373,Cancelada,122.2,Ipsam quos ullam magni.
354,42395257,13:45:00,2025-01-26,354,30301805,Realizada,287.7,Facilis aperiam rem.
355,47237238,16:15:00,2025-06-05,355,36157342,Realizada,97.92,Reiciendis neque sed vitae.
356,52011070,10:45:00,2025-05-17,356,71123269,Realizada,75.96,Tenetur assumenda maxime tempora occaecati quisquam.
357,12087021,09:00:00,2025-01-08,357,20914404,Realizada,217.72,Officia voluptatem animi.
358,85782887,13:15:00,2025-06-09,358,85794274,Realizada,289.7,Totam id iure placeat tempore.
359,45027856,14:30:00,2025-03-05,359,42307584,Realizada,97.79,Vel cumque tenetur repudiandae.
360,16431912,15:30:00,2025-04-01,360,36847487,Realizada,126.17,Laboriosam adipisci magnam alias tempore suscipit.
361,67185675,11:45:00,2025-02-26,361,84864432,Realizada,247.41,Rerum dolorum molestias est culpa.
362,40099311,15:45:00,2025-02-17,362,73501909,Realizada,99.12,A occaecati deserunt repudiandae.
363,58951641,17:15:00,2025-02-10,363,10206364,Pendiente,79.13,Eaque ad accusantium atque neque officiis.
364,74534239,11:30:00,2025-01-12,364,14833808,Realizada,243.43,Neque vel ipsum.
365,22684090,13:30:00,2025-05-11,365,61402759,Realizada,245.97,Inventore nesciunt sequi ratione ut.
366,10212025,08:00:00,2025-03-04,366,55346701,Realizada,175.3,Error sit ut voluptates architecto.
367,75187969,15:00:00,2025-01-14,367,85125592,Realizada,91.79,Est ut ipsum labore.
368,53671098,16:45:00,2025-06-14,368,36039097,Realizada,195.18,Maxime hic quibusdam consequatur occaecati.
369,50001200,11:45:00,2025-06-13,369,23229736,Realizada,247.64,Odio neque voluptates odio.
370,42136929,09:15:00,2025-01-31,370,55346701,Realizada,254.67,Distinctio harum ipsum deleniti.
371,50180713,17:45:00,2025-06-16,371,78047821,Realizada,122.41,Dolorum ipsum consectetur qui incidunt voluptatem.
372,79417201,08:45:00,2025-04-30,372,96465781,Pendiente,120.05,Inventore molestias sequi recusandae provident facilis.
373,43522684,09:45:00,2025-04-12,373,51091899,Realizada,239.34,Voluptate sapiente nisi eos.
374,98949653,10:45:00,2025-01-25,374,21546013,Realizada,79.78,Consequatur iure modi libero.
375,72821468,12:00:00,2025-06-07,375,60325101,Cancelada,260.02,Deserunt nobis velit suscipit consequatur.
376,57338589,15:15:00,2025-02-25,376,10144423,Realizada,149.58,Minus dolores eius quisquam assumenda quidem.
377,37110511,11:45:00,2025-04-16,377,79977277,Pendiente,274.9,Repellat maxime commodi.
378,57622752,17:00:00,2025-03-27,378,92668668,Realizada,68.82,Necessitatibus magnam odit sequi ratione libero.
379,85383316,12:45:00,2025-01-14,379,46473375,Realizada,51.2,Asperiores incidunt distinctio placeat.
380,51661464,09:15:00,2025-06-26,380,63454191,Realizada,240.48,Sit optio praesentium consequuntur.
381,37110511,16:15:00,2025-02-04,381,28125301,Realizada,263.45,Quaerat eius consequuntur labore necessitatibus earum.
382,18161715,12:00:00,2025-03-27,382,23959135,Pendiente,142.55,Pariatur facilis delectus perspiciatis.
383,38281345,09:00:00,2025-04-28,383,13567939,Realizada,288.5,Libero dolor expedita soluta voluptas provident.
384,43016370,15:15:00,2025-05-25,384,70622379,Realizada,96.57,Minus soluta modi.
385,35569361,16:00:00,2025-05-16,385,25309045,Pendiente,117.82,Voluptatibus laudantium facere ad nesciunt quaerat.
386,61350752,12:15:00,2025-03-04,386,80923417,Realizada,260.54,Ipsam temporibus saepe est fuga.
387,16091847,17:00:00,2025-04-03,387,81769153,Pendiente,201.09,Qui iste quod distinctio voluptatibus voluptates.
388,54002374,08:45:00,2025-06-10,388,96937138,Pendiente,114.58,Blanditiis nisi totam.
389,10822247,15:45:00,2025-01-15,389,70034068,Realizada,207.58,Dignissimos vero debitis fugit.
390,91206047,17:45:00,2025-04-24,390,26331068,Realizada,254.65,Ad magni asperiores cumque soluta perspiciatis.
391,33615188,17:30:00,2025-02-03,391,82748200,Realizada,129.38,Omnis voluptatem minus fuga quas.
392,94324965,09:00:00,2025-03-19,392,95170508,Realizada,233.71,Vero doloribus sed.
393,98245111,10:00:00,2025-03-13,393,71215010,Realizada,103.74,Deserunt odio minus odio est.
394,98036402,17:30:00,2025-03-27,394,55346701,Pendiente,255.26,Esse voluptate praesentium vero.
395,96867314,17:15:00,2025-03-18,395,11466749,Realizada,112.61,Nostrum quis tempora velit velit delectus.
396,98036402,14:30:00,2025-04-18,396,75910008,Realizada,237.15,Veritatis nostrum nesciunt.
397,35892199,13:15:00,2025-03-15,397,66927641,Cancelada,197.47,Corrupti nesciunt quos consequatur vero laudantium.
398,14987789,08:45:00,2025-01-27,398,94618224,Pendiente,187.01,Aliquam voluptate asperiores.
399,82409167,12:15:00,2025-05-15,399,62158303,Realizada,145.98,Sint quo enim placeat iste molestiae.
400,89890322,14:15:00,2025-03-10,400,81039607,Cancelada,63.42,Distinctio soluta distinctio voluptas.
401,51092209,17:15:00,2025-02-15,401,44761709,Cancelada,243.82,Veniam officia minima.
402,14987789,13:45:00,2025-06-25,402,50494764,Realizada,165.21,Accusantium perferendis illum eligendi eligendi fugit.
403,78421386,14:00:00,2025-06-24,403,88885406,Realizada,277.06,Pariatur esse repudiandae tenetur.
404,37110511,12:00:00,2025-04-14,404,82944488,Realizada,210.27,Quam iure enim.
405,73620866,15:45:00,2025-02-09,405,62923138,Realizada,58.73,Ipsa magni nihil.
406,85782887,14:30:00,2025-04-02,406,72728137,Realizada,272.9,Aliquid tempore iusto neque.
407,49589269,11:00:00,2025-03-03,407,86819485,Cancelada,60.66,Recusandae optio perspiciatis laudantium consequatur consectetur.
408,21803167,10:00:00,2025-04-07,408,81039607,Realizada,96.34,Amet asperiores commodi.
409,48411372,16:45:00,2025-02-14,409,48892092,Pendiente,211.48,Doloremque quasi doloremque accusamus possimus natus.
410,53347809,10:00:00,2025-01-02,410,77636464,Realizada,271.84,Tenetur voluptas minus odit adipisci.
411,50404760,15:15:00,2025-03-08,411,28006026,Realizada,156.94,Doloribus molestiae architecto sint at atque.
412,28058869,14:15:00,2025-06-01,412,62106457,Realizada,245.87,Amet ipsa dolorem.
413,22706606,08:15:00,2025-02-14,413,72385199,Cancelada,212.92,Vel nihil aperiam accusantium.
414,59212764,10:45:00,2025-05-27,414,61252501,Realizada,121.79,Consectetur in debitis aperiam consequatur nisi.
415,47152107,14:30:00,2025-04-08,415,46711608,Realizada,83.41,Exercitationem itaque quod itaque.
416,35569361,14:15:00,2025-05-12,416,64400680,Realizada,87.23,Blanditiis inventore libero.
417,47734412,16:45:00,2025-02-16,417,72025052,Realizada,185.58,Dolore similique impedit.
418,57581774,14:45:00,2025-04-26,418,23959135,Pendiente,263.8,Saepe omnis quos.
419,89880206,11:45:00,2025-03-25,419,67919975,Pendiente,114.22,Veniam quos nesciunt.
420,22354962,10:45:00,2025-05-18,420,76224474,Realizada,197.07,Maiores consectetur est commodi asperiores nam.
421,98429980,15:15:00,2025-04-23,421,28006026,Realizada,154.44,Eveniet quisquam quam eius reprehenderit tempore.
422,48427742,11:45:00,2025-06-07,422,62923138,Realizada,163.97,Repellendus ullam dolores.
423,46004048,17:00:00,2025-06-22,423,66113855,Realizada,104.95,Dolor veritatis libero optio.
424,44514060,16:30:00,2025-01-30,424,17614894,Pendiente,188.07,Occaecati in numquam vel beatae magnam.
425,15626949,08:45:00,2025-03-27,425,95170508,Pendiente,141.45,Minima earum ex animi odio provident.
426,94324965,10:45:00,2025-02-15,426,60510861,Pendiente,266.9,Quas autem totam eum dignissimos illo.
427,77793769,08:15:00,2025-06-23,427,67245116,Realizada,154.52,Ipsum nesciunt officia consequuntur voluptatem.
428,16606032,13:45:00,2025-06-13,428,75654794,Pendiente,79.69,Quisquam officiis praesentium.
429,19871091,16:30:00,2025-06-26,429,81320792,Realizada,208.81,Dolorem voluptates minus.
430,43377794,08:00:00,2025-01-10,430,14433390,Cancelada,56.88,Voluptatem quae dignissimos laboriosam.
431,66365938,11:00:00,2025-01-17,431,91149406,Pendiente,96.97,Quam impedit error quia illum dignissimos.
432,79934940,11:15:00,2025-04-08,432,92887994,Cancelada,129.22,Fuga sequi aliquid delectus quidem.
433,93237730,16:15:00,2025-02-05,433,84994263,Realizada,243.0,Tempora blanditiis architecto cupiditate quisquam veritatis.
434,88902123,14:30:00,2025-01-03,434,77682110,Realizada,47.28,Eos velit perspiciatis expedita.
435,61082693,17:45:00,2025-01-03,435,44433867,Realizada,229.59,Pariatur veritatis aliquid nulla ullam nisi.
436,62631731,14:15:00,2025-05-16,436,30706123,Realizada,174.47,Eaque aspernatur voluptates architecto maiores.
437,10469268,16:15:00,2025-06-08,437,57152331,Pendiente,200.26,Et cum odit id rem rem.
438,30494512,13:00:00,2025-06-03,438,30959549,Realizada,266.91,Officiis fugiat quae quidem voluptate minima.
439,72821468,12:30:00,2024-12-30,439,66877533,Pendiente,148.09,Possimus unde cupiditate ab esse.
440,45027856,10:45:00,2025-04-09,440,84994263,Realizada,210.65,Magnam molestias delectus nobis nobis.
441,21358560,08:30:00,2025-03-30,441,66201399,Realizada,116.53,Consequuntur quis aspernatur minima.
442,63049271,15:30:00,2025-03-30,442,95198633,Pendiente,85.22,Porro nobis reprehenderit.
443,15328300,13:45:00,2025-02-18,443,14096073,Realizada,129.08,Consectetur cumque recusandae reprehenderit voluptas.
444,79372612,11:30:00,2025-03-22,444,82619785,Realizada,213.63,Eum reiciendis animi illo rem eos.
445,61518438,16:15:00,2025-01-11,445,48024725,Realizada,264.12,Deserunt iure tempore magnam at.
446,60505329,14:30:00,2025-03-14,446,53137270,Realizada,237.33,Ipsam non beatae.
447,98949653,17:30:00,2025-02-24,447,85014462,Cancelada,97.79,Esse doloremque enim asperiores adipisci.
448,16431912,17:00:00,2025-04-20,448,17198469,Realizada,80.8,Ex sunt debitis accusantium repellendus.
449,81277765,10:15:00,2025-05-11,449,32070103,Realizada,212.17,Culpa corrupti enim.
450,98636350,11:30:00,2025-05-06,450,28331671,Realizada,204.48,Corporis eum in dolorem necessitatibus qui aut.
451,69463425,11:45:00,2025-05-29,451,31578948,Realizada,130.6,Facilis perspiciatis sint dolores.
452,40880481,11:15:00,2025-05-11,452,93520557,Realizada,68.79,Cum optio quam quidem voluptates.
453,35892199,14:15:00,2024-12-29,453,46624435,Realizada,114.44,Aperiam pariatur laboriosam beatae.
454,65245742,17:00:00,2025-04-20,454,31751930,Realizada,135.04,Exercitationem pariatur qui eveniet.
455,17768287,09:45:00,2025-05-18,455,56266243,Realizada,172.56,Soluta libero doloremque.
456,28587738,14:30:00,2025-04-13,456,69377584,Realizada,84.79,Totam vel minima tempore quas.
457,23031041,11:30:00,2025-01-31,457,26540634,Cancelada,254.43,Distinctio numquam in.
458,64077521,15:30:00,2025-02-28,458,83766737,Realizada,209.57,Iste illum quasi.
459,93968345,08:00:00,2025-04-01,459,60665701,Pendiente,286.29,Itaque a totam.
460,18545632,08:45:00,2025-05-06,460,51133228,Realizada,170.2,Vitae ratione assumenda delectus dolores.
461,72330963,14:45:00,2025-03-06,461,98770259,Cancelada,193.13,Eius occaecati nihil.
462,66081000,16:15:00,2025-02-17,462,74865319,Realizada,210.2,Maxime rerum animi exercitationem totam odit ipsa.
463,80726201,08:15:00,2025-05-11,463,13567939,Pendiente,275.26,Excepturi sed incidunt aspernatur.
464,21525432,11:30:00,2025-05-29,464,86145261,Pendiente,260.75,Amet sunt numquam in soluta.
