dni_persona,fecha_ingreso,inicio_turno,fin_turno,salario
72647946,2023-11-11,08:00:00,17:00:00,3640.86
36579078,2024-04-11,08:00:00,17:00:00,3524.77
26214270,2022-02-24,08:00:00,17:00:00,4184.89
60388512,2021-02-04,08:00:00,17:00:00,2623.94
38745455,2023-04-13,08:00:00,17:00:00,3767.22
71676028,2022-06-04,08:00:00,17:00:00,4024.6
64936076,2022-10-11,08:00:00,17:00:00,4581.32
80016101,2020-09-27,08:00:00,17:00:00,4996.54
60249607,2023-02-23,08:00:00,17:00:00,2842.0
59128628,2021-08-24,08:00:00,17:00:00,2824.14
80577147,2021-02-20,08:00:00,17:00:00,2686.36
43747308,2023-10-30,08:00:00,17:00:00,2959.07
58283511,2023-04-08,08:00:00,17:00:00,2918.24
24396360,2023-05-30,08:00:00,17:00:00,4560.56
57465102,2023-11-25,08:00:00,17:00:00,4471.36
67765339,2024-02-29,08:00:00,17:00:00,2953.36
14874692,2020-08-26,08:00:00,17:00:00,3714.12
44828667,2023-01-04,08:00:00,17:00:00,3642.37
74245097,2022-01-21,08:00:00,17:00:00,2850.77
83123577,2022-06-17,08:00:00,17:00:00,3645.49
28646696,2023-08-11,08:00:00,17:00:00,4642.61
93217914,2021-01-15,08:00:00,17:00:00,4260.86
12887110,2022-08-05,08:00:00,17:00:00,3382.09
38533683,2021-10-06,08:00:00,17:00:00,3982.26
92153507,2023-06-18,08:00:00,17:00:00,4169.31
52839381,2021-10-17,08:00:00,17:00:00,3877.3
20534792,2023-12-30,08:00:00,17:00:00,4010.32
62641233,2022-09-07,08:00:00,17:00:00,4629.85
40754561,2021-05-17,08:00:00,17:00:00,3995.08
69811572,2021-01-24,08:00:00,17:00:00,4855.59
26105339,2024-06-08,08:00:00,17:00:00,4553.73
23268821,2022-10-27,08:00:00,17:00:00,3965.8
83748461,2022-10-09,08:00:00,17:00:00,4228.93
32425053,2022-12-17,08:00:00,17:00:00,3560.29
39265441,2020-12-10,08:00:00,17:00:00,3809.03
52650352,2023-07-11,08:00:00,17:00:00,3639.5
73170209,2021-09-18,08:00:00,17:00:00,3691.05
67148811,2021-07-14,08:00:00,17:00:00,3284.01
34191397,2023-05-05,08:00:00,17:00:00,4820.82
94101151,2020-08-22,08:00:00,17:00:00,4304.71
39935529,2020-08-30,08:00:00,17:00:00,4803.15
35208769,2023-11-15,08:00:00,17:00:00,3836.1
49348452,2023-04-15,08:00:00,17:00:00,3186.25
42088875,2022-01-08,08:00:00,17:00:00,2755.85
94266378,2024-01-04,08:00:00,17:00:00,2829.36
34883786,2020-08-26,08:00:00,17:00:00,3746.88
59681270,2023-05-06,08:00:00,17:00:00,3350.6
51126678,2020-09-28,08:00:00,17:00:00,3187.51
76085314,2022-01-31,08:00:00,17:00:00,2596.0
81098006,2024-03-27,08:00:00,17:00:00,4819.04
17324115,2022-06-25,08:00:00,17:00:00,4147.36
57460190,2020-11-23,08:00:00,17:00:00,3547.07
44290891,2021-11-06,08:00:00,17:00:00,3786.66
57705024,2022-11-08,08:00:00,17:00:00,3694.46
48249853,2022-02-14,08:00:00,17:00:00,4396.92
69989168,2024-04-28,08:00:00,17:00:00,4422.53
29026258,2023-01-09,08:00:00,17:00:00,4633.06
99603028,2023-12-03,08:00:00,17:00:00,4707.49
35968633,2022-09-09,08:00:00,17:00:00,3186.48
32482215,2020-08-08,08:00:00,17:00:00,3255.93
17125131,2022-01-03,08:00:00,17:00:00,3555.02
29373212,2020-09-10,08:00:00,17:00:00,3226.18
10427354,2022-11-09,08:00:00,17:00:00,2807.72
39825809,2022-09-15,08:00:00,17:00:00,3956.79
13755899,2022-08-11,08:00:00,17:00:00,3908.58
97739446,2023-12-03,08:00:00,17:00:00,3965.52
38598181,2021-05-06,08:00:00,17:00:00,4471.16
34955840,2023-11-09,08:00:00,17:00:00,3540.06
50567665,2024-04-25,08:00:00,17:00:00,4259.7
99825177,2022-03-27,08:00:00,17:00:00,3906.87
37117784,2022-10-02,08:00:00,17:00:00,4336.16
69773764,2021-05-28,08:00:00,17:00:00,4734.82
85159537,2023-09-15,08:00:00,17:00:00,2552.88
21067546,2021-01-04,08:00:00,17:00:00,3857.04
99053062,2023-10-26,08:00:00,17:00:00,3984.53
20216318,2022-08-03,08:00:00,17:00:00,4460.43
11643128,2022-11-11,08:00:00,17:00:00,2551.67
79805848,2020-07-02,08:00:00,17:00:00,3446.49
46667403,2023-12-28,08:00:00,17:00:00,3185.99
21234876,2022-05-07,08:00:00,17:00:00,4719.63
92917038,2021-08-01,08:00:00,17:00:00,4357.6
65093317,2023-10-21,08:00:00,17:00:00,2617.93
63391046,2022-06-04,08:00:00,17:00:00,3946.3
28926661,2022-03-16,08:00:00,17:00:00,4568.85
54387337,2023-06-27,08:00:00,17:00:00,3680.86
88759902,2023-11-27,08:00:00,17:00:00,2592.9
47800348,2021-05-21,08:00:00,17:00:00,3489.43
74456605,2020-09-29,08:00:00,17:00:00,2583.6
57144205,2024-03-22,08:00:00,17:00:00,2608.59
87382116,2022-08-29,08:00:00,17:00:00,2538.55
43617990,2023-03-31,08:00:00,17:00:00,3256.65
22760935,2023-04-07,08:00:00,17:00:00,4228.95
41218526,2021-07-26,08:00:00,17:00:00,4557.89
95412687,2020-10-26,08:00:00,17:00:00,4881.54
73406902,2021-02-26,08:00:00,17:00:00,2871.18
40771585,2024-02-10,08:00:00,17:00:00,3379.91
81572857,2023-09-13,08:00:00,17:00:00,2505.89
93015139,2023-08-20,08:00:00,17:00:00,2667.37
82790154,2020-09-12,08:00:00,17:00:00,4176.54
44371795,2021-04-14,08:00:00,17:00:00,2726.16
53020004,2022-01-15,08:00:00,17:00:00,4678.88
61445222,2024-04-05,08:00:00,17:00:00,2686.39
57164737,2021-09-07,08:00:00,17:00:00,2534.19
32893073,2021-04-25,08:00:00,17:00:00,3161.94
26348088,2024-01-21,08:00:00,17:00:00,4735.17
18573853,2024-04-26,08:00:00,17:00:00,3719.2
36232937,2021-06-29,08:00:00,17:00:00,3700.3
95297951,2024-03-24,08:00:00,17:00:00,4343.12
26160445,2021-09-14,08:00:00,17:00:00,2515.98
36996971,2023-12-27,08:00:00,17:00:00,3195.1
29891172,2022-09-07,08:00:00,17:00:00,3535.59
48152581,2021-09-12,08:00:00,17:00:00,2731.79
25844819,2020-11-04,08:00:00,17:00:00,3611.4
54397952,2022-09-24,08:00:00,17:00:00,4459.1
60651818,2021-04-21,08:00:00,17:00:00,4501.67
14239541,2024-05-18,08:00:00,17:00:00,3533.6
96395919,2021-01-01,08:00:00,17:00:00,3372.18
15560554,2020-12-12,08:00:00,17:00:00,4594.26
75568484,2022-12-13,08:00:00,17:00:00,3480.13
37488339,2024-03-26,08:00:00,17:00:00,3444.88
70877470,2021-03-22,08:00:00,17:00:00,3116.02
90925645,2021-04-27,08:00:00,17:00:00,2786.33
58230788,2020-12-11,08:00:00,17:00:00,2855.0
69103993,2023-09-24,08:00:00,17:00:00,3102.75
90656659,2023-12-09,08:00:00,17:00:00,4022.61
38363540,2022-04-17,08:00:00,17:00:00,4688.62
42439524,2020-10-08,08:00:00,17:00:00,2962.18
40848182,2022-07-31,08:00:00,17:00:00,3794.61
44526983,2022-08-08,08:00:00,17:00:00,4751.81
72531317,2022-07-11,08:00:00,17:00:00,3319.4
28492008,2022-07-08,08:00:00,17:00:00,3269.5
59851242,2023-05-15,08:00:00,17:00:00,4070.15
46004447,2022-01-30,08:00:00,17:00:00,3015.7
58269785,2022-06-15,08:00:00,17:00:00,4919.77
64709341,2021-03-30,08:00:00,17:00:00,2824.51
81544322,2023-03-25,08:00:00,17:00:00,4176.78
94062207,2023-10-18,08:00:00,17:00:00,3815.34
74789936,2024-01-18,08:00:00,17:00:00,3188.53
21686744,2021-09-20,08:00:00,17:00:00,3743.57
38786563,2024-01-17,08:00:00,17:00:00,4215.52
83439074,2022-12-03,08:00:00,17:00:00,4286.94
99015437,2023-08-26,08:00:00,17:00:00,3471.28
57644548,2024-04-26,08:00:00,17:00:00,3866.14
78772423,2022-08-15,08:00:00,17:00:00,3912.03
58301674,2023-02-15,08:00:00,17:00:00,4256.21
12414223,2020-07-15,08:00:00,17:00:00,3141.02
34645997,2021-02-18,08:00:00,17:00:00,2753.62
19615899,2022-04-06,08:00:00,17:00:00,4280.1
43746956,2023-08-16,08:00:00,17:00:00,3429.91
41832643,2021-03-15,08:00:00,17:00:00,3730.86
83871592,2022-04-23,08:00:00,17:00:00,4695.63
97971283,2023-09-28,08:00:00,17:00:00,2729.88
97413835,2020-08-10,08:00:00,17:00:00,2522.03
20950661,2023-03-09,08:00:00,17:00:00,3174.17
18878866,2022-12-28,08:00:00,17:00:00,3514.78
39004564,2023-04-07,08:00:00,17:00:00,4706.89
62130215,2020-12-16,08:00:00,17:00:00,3948.26
90786268,2024-02-29,08:00:00,17:00:00,3110.52
56061928,2022-09-11,08:00:00,17:00:00,3627.71
25488148,2021-08-14,08:00:00,17:00:00,3744.36
79113333,2021-05-15,08:00:00,17:00:00,3342.36
36736504,2022-07-02,08:00:00,17:00:00,3897.21
57916727,2024-04-25,08:00:00,17:00:00,3006.28
14653464,2023-12-13,08:00:00,17:00:00,3469.8
87731233,2021-10-02,08:00:00,17:00:00,3396.26
48895414,2021-02-16,08:00:00,17:00:00,4141.7
10591321,2020-11-02,08:00:00,17:00:00,4363.55
45350321,2024-05-12,08:00:00,17:00:00,3631.28
51744829,2023-03-04,08:00:00,17:00:00,4870.31
13716883,2022-12-25,08:00:00,17:00:00,4298.56
25092995,2024-04-01,08:00:00,17:00:00,3832.65
11319165,2022-10-03,08:00:00,17:00:00,4052.67
37009044,2023-03-28,08:00:00,17:00:00,3074.07
74925768,2022-03-22,08:00:00,17:00:00,4506.52
49770021,2022-01-29,08:00:00,17:00:00,4325.97
82481754,2020-07-26,08:00:00,17:00:00,3694.81
90133160,2020-12-09,08:00:00,17:00:00,2861.12
95321651,2020-09-02,08:00:00,17:00:00,2658.32
91817827,2020-12-22,08:00:00,17:00:00,4408.46
69919966,2023-03-04,08:00:00,17:00:00,4045.18
97575258,2021-11-01,08:00:00,17:00:00,4893.32
16552234,2023-05-05,08:00:00,17:00:00,3132.89
71489871,2020-10-31,08:00:00,17:00:00,3235.66
10803652,2023-05-09,08:00:00,17:00:00,3100.49
81950068,2024-01-28,08:00:00,17:00:00,4676.49
10847871,2020-11-17,08:00:00,17:00:00,3337.56
51359441,2023-06-25,08:00:00,17:00:00,2907.08
96770084,2023-02-16,08:00:00,17:00:00,2669.31
73728734,2023-03-01,08:00:00,17:00:00,2652.8
97156317,2023-05-25,08:00:00,17:00:00,3025.57
50420984,2020-09-23,08:00:00,17:00:00,2981.75
28355411,2022-12-10,08:00:00,17:00:00,4758.49
27646832,2020-09-12,08:00:00,17:00:00,2546.09
89804202,2023-07-18,08:00:00,17:00:00,2517.2
96989775,2023-04-14,08:00:00,17:00:00,3070.87
34465520,2020-12-23,08:00:00,17:00:00,3732.25
79472950,2021-02-24,08:00:00,17:00:00,3761.13
19595107,2022-03-28,08:00:00,17:00:00,2799.39
46350585,2021-03-23,08:00:00,17:00:00,3911.74
94494427,2022-06-18,08:00:00,17:00:00,4542.8
74592120,2022-12-26,08:00:00,17:00:00,3953.48
86827509,2022-02-11,08:00:00,17:00:00,4329.85
36982881,2021-04-07,08:00:00,17:00:00,3679.43
91054334,2022-01-04,08:00:00,17:00:00,4080.02
94217793,2021-10-22,08:00:00,17:00:00,3007.91
22893626,2024-01-30,08:00:00,17:00:00,4090.2
10819875,2022-10-08,08:00:00,17:00:00,3288.86
73445459,2024-01-05,08:00:00,17:00:00,3042.99
34378224,2022-03-15,08:00:00,17:00:00,3681.95
80939266,2023-01-28,08:00:00,17:00:00,4682.53
12590983,2020-08-14,08:00:00,17:00:00,3098.77
38230446,2021-12-10,08:00:00,17:00:00,4991.69
14345048,2024-03-25,08:00:00,17:00:00,3504.21
42485187,2024-01-31,08:00:00,17:00:00,3629.59
87727793,2023-09-30,08:00:00,17:00:00,2758.74
72257132,2022-11-19,08:00:00,17:00:00,2578.36
96387994,2020-09-27,08:00:00,17:00:00,3591.99
48158639,2024-03-17,08:00:00,17:00:00,4332.0
96648421,2020-07-19,08:00:00,17:00:00,2816.51
73005009,2020-12-30,08:00:00,17:00:00,3005.64
68928033,2022-12-15,08:00:00,17:00:00,3533.45
21426358,2022-07-16,08:00:00,17:00:00,3579.04
58180980,2022-11-25,08:00:00,17:00:00,2784.91
62951487,2021-05-04,08:00:00,17:00:00,3028.95
85564071,2022-10-04,08:00:00,17:00:00,4720.41
83010214,2021-06-23,08:00:00,17:00:00,4257.07
91490109,2022-03-11,08:00:00,17:00:00,2772.94
68560276,2023-10-01,08:00:00,17:00:00,4114.36
27027709,2022-01-26,08:00:00,17:00:00,2559.0
58315343,2022-02-18,08:00:00,17:00:00,3680.16
68294618,2023-11-25,08:00:00,17:00:00,4010.67
54098693,2022-10-18,08:00:00,17:00:00,2655.58
90587713,2023-06-24,08:00:00,17:00:00,3653.85
64686186,2020-08-01,08:00:00,17:00:00,4216.96
14773273,2023-06-18,08:00:00,17:00:00,4488.97
81554920,2024-06-07,08:00:00,17:00:00,4724.82
11140234,2024-03-29,08:00:00,17:00:00,3485.11
51246412,2023-11-22,08:00:00,17:00:00,4073.37
70658481,2021-05-01,08:00:00,17:00:00,2654.21
81057256,2022-11-02,08:00:00,17:00:00,3636.2
25179164,2024-02-23,08:00:00,17:00:00,4864.54
81793754,2021-05-28,08:00:00,17:00:00,3515.93
29968499,2020-10-30,08:00:00,17:00:00,3630.4
37895654,2021-06-03,08:00:00,17:00:00,3286.3
56624333,2023-09-12,08:00:00,17:00:00,3004.37
87805320,2020-10-27,08:00:00,17:00:00,2791.37
91950356,2022-10-30,08:00:00,17:00:00,3660.16
24522938,2022-09-07,08:00:00,17:00:00,2611.55
40558749,2024-05-16,08:00:00,17:00:00,4965.8
41639783,2024-05-01,08:00:00,17:00:00,4520.08
77413328,2020-08-24,08:00:00,17:00:00,3514.91
28126864,2022-06-11,08:00:00,17:00:00,4190.08
93694629,2021-10-08,08:00:00,17:00:00,3889.19
81618343,2022-04-17,08:00:00,17:00:00,3354.2
94127313,2022-03-01,08:00:00,17:00:00,3709.99
86066460,2021-04-12,08:00:00,17:00:00,4524.86
70064655,2021-02-09,08:00:00,17:00:00,2618.49
73267629,2023-02-25,08:00:00,17:00:00,3700.07
15827607,2023-11-10,08:00:00,17:00:00,2928.77
61529793,2022-10-17,08:00:00,17:00:00,2959.57
77594959,2021-01-16,08:00:00,17:00:00,3623.38
68368515,2022-01-14,08:00:00,17:00:00,3139.84
96064823,2024-05-23,08:00:00,17:00:00,4340.69
44668582,2022-08-02,08:00:00,17:00:00,4915.05
53841281,2021-07-25,08:00:00,17:00:00,2958.24
76915659,2022-10-03,08:00:00,17:00:00,4412.72
65055543,2023-11-27,08:00:00,17:00:00,3656.02
85958248,2023-02-01,08:00:00,17:00:00,3884.34
12262223,2023-03-17,08:00:00,17:00:00,4013.73
15230974,2020-12-31,08:00:00,17:00:00,4554.6
55298830,2022-06-20,08:00:00,17:00:00,3491.26
12256962,2024-04-08,08:00:00,17:00:00,4210.02
55317666,2022-04-12,08:00:00,17:00:00,2707.19
98501289,2022-06-15,08:00:00,17:00:00,3431.49
23991634,2024-01-28,08:00:00,17:00:00,3102.9
59613109,2024-04-20,08:00:00,17:00:00,4855.32
34520549,2022-11-09,08:00:00,17:00:00,3975.46
73960723,2022-02-28,08:00:00,17:00:00,2718.57
52741465,2022-08-02,08:00:00,17:00:00,4018.87
87465300,2023-01-03,08:00:00,17:00:00,3061.83
94385911,2023-11-04,08:00:00,17:00:00,4240.12
57523807,2024-06-18,08:00:00,17:00:00,4538.45
35013112,2023-08-10,08:00:00,17:00:00,3630.9
82643079,2023-09-09,08:00:00,17:00:00,4958.68
92701744,2023-10-20,08:00:00,17:00:00,3505.06
43578889,2021-09-09,08:00:00,17:00:00,3064.78
74736604,2024-06-13,08:00:00,17:00:00,2692.28
42236806,2022-02-14,08:00:00,17:00:00,4077.95
23975158,2024-05-30,08:00:00,17:00:00,3967.71
11579147,2021-02-06,08:00:00,17:00:00,4713.91
90482503,2022-01-20,08:00:00,17:00:00,4919.7
19579736,2022-04-28,08:00:00,17:00:00,2911.26
90746560,2021-08-09,08:00:00,17:00:00,2656.18
54687092,2022-08-06,08:00:00,17:00:00,4260.8
76529031,2023-04-24,08:00:00,17:00:00,3215.26
92761226,2024-04-20,08:00:00,17:00:00,4735.43
28403992,2021-08-16,08:00:00,17:00:00,4214.3
52342904,2021-05-27,08:00:00,17:00:00,3210.14
54154058,2020-08-27,08:00:00,17:00:00,3919.49
52671918,2021-01-02,08:00:00,17:00:00,2930.08
99229103,2021-12-16,08:00:00,17:00:00,3912.38
48263473,2022-11-05,08:00:00,17:00:00,4187.87
47136182,2022-03-01,08:00:00,17:00:00,3176.23
43097731,2021-05-29,08:00:00,17:00:00,3823.37
48072132,2020-10-24,08:00:00,17:00:00,2577.4
22127807,2021-11-06,08:00:00,17:00:00,3154.48
88070058,2023-12-14,08:00:00,17:00:00,4129.69
91686771,2022-10-22,08:00:00,17:00:00,4547.8
61891457,2020-12-10,08:00:00,17:00:00,2626.75
95379954,2021-12-31,08:00:00,17:00:00,3083.57
65423050,2022-08-14,08:00:00,17:00:00,3975.11
66383094,2021-09-21,08:00:00,17:00:00,4714.15
60777756,2024-01-28,08:00:00,17:00:00,4737.79
36360080,2022-05-22,08:00:00,17:00:00,3189.44
23122253,2020-10-03,08:00:00,17:00:00,2667.93
84059699,2024-06-21,08:00:00,17:00:00,2874.48
76843615,2020-07-23,08:00:00,17:00:00,4537.03
20871445,2021-01-09,08:00:00,17:00:00,4755.24
65243103,2021-02-23,08:00:00,17:00:00,3891.45
20487747,2022-04-06,08:00:00,17:00:00,4988.75
19452174,2022-05-29,08:00:00,17:00:00,2528.97
29097103,2023-11-08,08:00:00,17:00:00,2894.78
56318217,2021-03-17,08:00:00,17:00:00,3399.24
40509488,2023-11-13,08:00:00,17:00:00,3564.23
55789165,2021-04-14,08:00:00,17:00:00,3518.32
15481492,2023-09-14,08:00:00,17:00:00,4694.41
94281471,2024-05-23,08:00:00,17:00:00,3633.21
14752909,2022-03-20,08:00:00,17:00:00,3195.56
21750254,2023-07-31,08:00:00,17:00:00,3572.05
47388023,2022-01-05,08:00:00,17:00:00,3472.85
85137831,2021-01-03,08:00:00,17:00:00,3955.4
90987857,2020-10-17,08:00:00,17:00:00,4614.81
93633181,2023-08-02,08:00:00,17:00:00,3279.93
12943272,2023-07-21,08:00:00,17:00:00,4160.72
43874085,2021-09-17,08:00:00,17:00:00,3022.94
33952298,2023-09-30,08:00:00,17:00:00,3085.38
77005457,2020-08-13,08:00:00,17:00:00,3440.83
60642729,2020-12-30,08:00:00,17:00:00,3969.41
74434582,2021-10-19,08:00:00,17:00:00,4778.6
98961562,2021-04-29,08:00:00,17:00:00,4049.52
43526389,2021-05-05,08:00:00,17:00:00,4386.78
67846847,2022-08-11,08:00:00,17:00:00,3557.42
27370329,2021-07-06,08:00:00,17:00:00,4902.06
48432039,2023-08-07,08:00:00,17:00:00,4637.58
42791260,2023-05-08,08:00:00,17:00:00,4455.47
57667730,2021-12-11,08:00:00,17:00:00,4720.97
77454192,2021-04-06,08:00:00,17:00:00,4055.77
69930689,2023-02-07,08:00:00,17:00:00,4454.94
26802925,2024-03-11,08:00:00,17:00:00,4036.75
75946494,2022-03-15,08:00:00,17:00:00,3005.21
34002000,2023-07-29,08:00:00,17:00:00,2894.1
31097489,2022-10-18,08:00:00,17:00:00,3310.35
74006618,2021-04-04,08:00:00,17:00:00,4892.79
15285839,2022-08-06,08:00:00,17:00:00,4477.74
79660510,2024-06-12,08:00:00,17:00:00,4913.12
73122860,2023-05-08,08:00:00,17:00:00,4532.23
59812503,2023-04-16,08:00:00,17:00:00,4181.75
43449586,2022-05-10,08:00:00,17:00:00,3934.85
14609523,2023-05-22,08:00:00,17:00:00,4736.07
24047397,2020-07-23,08:00:00,17:00:00,3613.9
95359729,2021-06-14,08:00:00,17:00:00,4384.73
57760871,2021-03-27,08:00:00,17:00:00,3117.46
59308507,2021-06-04,08:00:00,17:00:00,3279.78
37775606,2024-06-03,08:00:00,17:00:00,4138.63
11056471,2021-12-02,08:00:00,17:00:00,2918.32
40126364,2022-01-19,08:00:00,17:00:00,2665.76
52700439,2023-04-26,08:00:00,17:00:00,2509.38
98375556,2023-10-07,08:00:00,17:00:00,3627.87
90271631,2022-03-05,08:00:00,17:00:00,2628.95
93375783,2021-07-23,08:00:00,17:00:00,3941.05
26053102,2021-07-31,08:00:00,17:00:00,4975.95
83121843,2023-05-03,08:00:00,17:00:00,3937.69
31850033,2023-11-16,08:00:00,17:00:00,4945.06
99208236,2023-10-19,08:00:00,17:00:00,2875.19
92369815,2023-05-30,08:00:00,17:00:00,2827.39
82804441,2023-07-25,08:00:00,17:00:00,3447.29
47914913,2021-05-04,08:00:00,17:00:00,3085.58
60662351,2020-12-16,08:00:00,17:00:00,4906.0
69618753,2022-07-31,08:00:00,17:00:00,4020.79
84259649,2023-10-02,08:00:00,17:00:00,4995.83
64829992,2023-02-18,08:00:00,17:00:00,3897.32
62203460,2023-11-03,08:00:00,17:00:00,3989.5
93283259,2021-04-09,08:00:00,17:00:00,2782.07
37077789,2021-05-01,08:00:00,17:00:00,4565.16
32264755,2020-08-02,08:00:00,17:00:00,3226.07
56208267,2024-02-01,08:00:00,17:00:00,3248.04
46903953,2022-11-04,08:00:00,17:00:00,3010.76
43456001,2023-10-13,08:00:00,17:00:00,4585.09
32809284,2022-03-28,08:00:00,17:00:00,3257.39
30167216,2022-01-15,08:00:00,17:00:00,3576.66
71901374,2023-06-22,08:00:00,17:00:00,4865.07
56859008,2022-12-06,08:00:00,17:00:00,4796.72
55643156,2020-10-22,08:00:00,17:00:00,3287.07
62378021,2023-08-06,08:00:00,17:00:00,4110.98
24544911,2021-08-18,08:00:00,17:00:00,4369.72
13140423,2023-03-14,08:00:00,17:00:00,2721.74
57400341,2022-09-13,08:00:00,17:00:00,2773.95
46866157,2022-07-14,08:00:00,17:00:00,4235.9
91129364,2021-08-20,08:00:00,17:00:00,4120.51
93890135,2024-06-13,08:00:00,17:00:00,3373.58
83255708,2024-04-15,08:00:00,17:00:00,2588.43
57021318,2023-02-03,08:00:00,17:00:00,4617.47
94601669,2020-07-08,08:00:00,17:00:00,3917.96
16334809,2020-07-01,08:00:00,17:00:00,2943.4
65979828,2021-06-06,08:00:00,17:00:00,3076.55
35462904,2020-10-25,08:00:00,17:00:00,3844.37
64750553,2021-03-25,08:00:00,17:00:00,4635.49
71605907,2023-09-29,08:00:00,17:00:00,4650.63
71642290,2022-08-12,08:00:00,17:00:00,4308.38
27609811,2024-01-06,08:00:00,17:00:00,2582.78
60753450,2023-08-16,08:00:00,17:00:00,2657.85
71728813,2022-12-21,08:00:00,17:00:00,2844.7
44014367,2023-08-27,08:00:00,17:00:00,4721.96
99643925,2023-07-20,08:00:00,17:00:00,4483.48
20287821,2021-12-05,08:00:00,17:00:00,4761.44
80726311,2024-02-10,08:00:00,17:00:00,4877.36
13999816,2020-12-22,08:00:00,17:00:00,3325.14
21279122,2022-02-27,08:00:00,17:00:00,4447.25
22205625,2020-11-16,08:00:00,17:00:00,3448.05
74139544,2024-05-29,08:00:00,17:00:00,4957.94
23870142,2022-06-26,08:00:00,17:00:00,3997.8
81732998,2021-01-17,08:00:00,17:00:00,4728.28
31782576,2021-08-08,08:00:00,17:00:00,3174.64
26837289,2022-07-02,08:00:00,17:00:00,3757.71
93915688,2022-01-09,08:00:00,17:00:00,2543.53
43963895,2020-07-26,08:00:00,17:00:00,3938.06
82988511,2021-08-19,08:00:00,17:00:00,4049.43
34337751,2021-08-16,08:00:00,17:00:00,4984.3
75945491,2024-06-20,08:00:00,17:00:00,4624.83
49683047,2023-07-26,08:00:00,17:00:00,3392.83
10835179,2023-04-27,08:00:00,17:00:00,4715.53
53152692,2024-05-02,08:00:00,17:00:00,4282.96
69477537,2021-11-24,08:00:00,17:00:00,4596.88
27490439,2020-09-03,08:00:00,17:00:00,4195.55
39314081,2020-07-28,08:00:00,17:00:00,3533.77
93834253,2023-08-18,08:00:00,17:00:00,4619.0
75197292,2022-12-19,08:00:00,17:00:00,4750.97
76871662,2021-11-05,08:00:00,17:00:00,3999.3
53753322,2024-03-31,08:00:00,17:00:00,3474.44
20771700,2021-08-28,08:00:00,17:00:00,3998.78
31527681,2023-07-08,08:00:00,17:00:00,4392.72
42270823,2023-12-26,08:00:00,17:00:00,4322.94
81105436,2023-11-27,08:00:00,17:00:00,2816.91
34261502,2023-11-16,08:00:00,17:00:00,4368.05
85135321,2023-08-22,08:00:00,17:00:00,4197.01
46670089,2020-11-20,08:00:00,17:00:00,2574.81
89771918,2023-04-12,08:00:00,17:00:00,2511.24
11717047,2023-01-16,08:00:00,17:00:00,4371.7
81213195,2022-08-19,08:00:00,17:00:00,2602.04
42171400,2021-01-03,08:00:00,17:00:00,2812.66
69323813,2020-07-09,08:00:00,17:00:00,2689.24
22032629,2022-04-20,08:00:00,17:00:00,4711.82
94625912,2024-04-26,08:00:00,17:00:00,2687.8
97123336,2022-05-13,08:00:00,17:00:00,4427.47
42550936,2022-01-14,08:00:00,17:00:00,3761.73
44653482,2020-08-08,08:00:00,17:00:00,4919.29
64019691,2022-03-22,08:00:00,17:00:00,2578.03
20712474,2021-08-02,08:00:00,17:00:00,4462.65
91803036,2022-12-17,08:00:00,17:00:00,4159.98
50980753,2022-05-19,08:00:00,17:00:00,3606.64
44783591,2022-07-29,08:00:00,17:00:00,2562.23
89993463,2022-03-22,08:00:00,17:00:00,2729.41
40123488,2023-11-07,08:00:00,17:00:00,2504.37
47434810,2024-03-17,08:00:00,17:00:00,3126.51
71209914,2021-03-27,08:00:00,17:00:00,3349.01
60369939,2023-06-03,08:00:00,17:00:00,4859.33
50701366,2020-12-27,08:00:00,17:00:00,4216.66
17006500,2023-06-20,08:00:00,17:00:00,4418.02
30885775,2022-09-01,08:00:00,17:00:00,3827.79
96826445,2023-06-03,08:00:00,17:00:00,4516.51
39173688,2023-05-08,08:00:00,17:00:00,2982.42
80613455,2020-12-18,08:00:00,17:00:00,2507.96
64400102,2024-06-10,08:00:00,17:00:00,4197.32
31242350,2024-02-06,08:00:00,17:00:00,4187.12
52140932,2022-05-25,08:00:00,17:00:00,3280.5
68887471,2023-04-28,08:00:00,17:00:00,3687.68
40768226,2021-10-07,08:00:00,17:00:00,3501.09
22175416,2021-09-15,08:00:00,17:00:00,3860.19
67640729,2022-05-03,08:00:00,17:00:00,2856.75
41451433,2020-07-27,08:00:00,17:00:00,4484.92
28374031,2024-02-24,08:00:00,17:00:00,4101.61
29207199,2020-09-18,08:00:00,17:00:00,3884.24
40545006,2022-07-09,08:00:00,17:00:00,3653.93
