id,dni_persona,nombre,ruc_proveedor,stock,precio
20632,85615609,alias,58642946413,960,85.27
20633,24252719,nam,33595192533,812,45.66
20634,43538903,cupiditate,83335910635,359,169.42
20635,85179332,laudantium,87203459561,16,117.64
20636,91710485,saepe,48187361095,92,185.27
20637,22939602,blanditiis,92698232688,207,191.58
20638,49662741,possimus,79602652875,898,75.41
20639,98660103,labore,20475083505,966,183.45
20640,99297231,ad,79792406230,902,131.78
20641,62813132,non,95898451364,297,140.83
20642,24963855,accusantium,43374394237,426,192.74
20643,16711241,commodi,40518939154,275,19.89
20644,95726245,ut,22169215104,473,185.07
20645,68089924,necessitatibus,82476929281,356,84.53
20646,58391063,doloremque,72268712586,489,80.02
20647,59719017,illum,63399865955,937,74.35
20648,88535215,itaque,63950905103,397,47.55
20649,23388259,deserunt,87598763185,947,12.88
20650,57510188,praesentium,93745330782,653,152.72
20651,13534837,commodi,89698165823,261,73.93
20652,82059415,impedit,67534763147,375,108.97
20653,51736173,ratione,45513870642,109,10.5
20654,61971271,corporis,70935701358,690,91.07
20655,71418452,cumque,98891903780,35,131.74
20656,66977786,illum,37398761746,921,43.91
20657,83112643,nesciunt,74038652153,530,92.99
20658,50588293,sunt,23147617924,469,68.86
20659,97829905,quia,80188379682,683,63.74
20660,49662741,provident,60366836954,849,5.68
20661,26883970,reiciendis,82605406549,163,159.33
20662,23568646,cumque,17644546280,205,28.39
20663,59471212,dolore,66422185033,923,197.64
20664,75565152,eos,62823831327,453,160.68
20665,69030742,eligendi,89698165823,600,153.93
20666,15804537,aliquid,25584135132,864,80.07
20667,20997516,quo,82908606090,242,86.85
20668,79244411,tempora,81676602200,142,133.98
20669,21463637,inventore,57898086669,470,15.49
20670,46592158,maxime,14430233132,985,116.95
20671,56853999,aliquam,68055104655,724,113.63
20672,89321607,ratione,90649355107,212,178.96
20673,38741276,quisquam,59249193352,580,132.07
20674,34016227,ullam,81123017733,386,157.34
20675,70832330,sunt,85049324120,466,194.26
20676,63043147,adipisci,27006509904,187,6.91
20677,34971366,in,83484157261,84,145.22
20678,33787294,dolorum,76085811528,34,139.44
20679,19748372,autem,35017982906,27,162.09
20680,68528041,nam,80166846442,233,94.43
20681,96141581,inventore,91537832315,942,159.41
20682,14057105,sed,93390007541,572,31.0
20683,81527048,recusandae,79573963090,961,139.49
20684,88744143,saepe,23620357910,287,132.96
20685,88454072,error,28698935998,345,134.02
20686,45083075,ut,22231269579,717,112.3
20687,29972382,id,93827823569,64,170.68
20688,95340734,nisi,98483410993,458,101.0
20689,73033515,commodi,83594341263,429,77.96
20690,81837433,deleniti,16614832291,631,39.59
20691,58710377,delectus,25687174067,381,53.04
20692,68504030,inventore,38643522329,668,18.32
20693,37316708,magni,25500339783,406,153.67
20694,87815653,dolore,12367127267,774,99.0
20695,53608630,molestias,57246890002,707,26.71
20696,84441161,dolore,72103703374,941,72.46
20697,74479476,ipsa,94687193160,239,5.26
20698,22934431,ad,29964617561,859,64.15
20699,63471685,eos,21494080648,964,74.81
20700,34764743,perspiciatis,60701583630,610,172.65
20701,41389060,quo,83748568731,245,144.33
20702,15050145,itaque,94704956229,473,48.81
20703,94921255,neque,25577765038,270,174.84
20704,93114610,dolore,36416818414,539,94.08
20705,76337872,excepturi,64999795030,633,135.2
20706,85901698,id,52973264279,979,160.23
20707,56787107,minus,67706181242,576,175.11
20708,23877344,velit,61515273345,329,53.78
20709,76966328,amet,17802647045,550,148.47
20710,44897149,quam,72013194261,22,6.17
20711,28547749,minima,47661726686,155,122.83
20712,33950296,facilis,64398552707,525,190.1
20713,57428036,reiciendis,86687019137,454,122.77
20714,61665146,cum,29963476470,465,122.42
20715,29829738,magni,68110405787,271,71.87
20716,87565100,dignissimos,53838765359,79,117.35
20717,98163531,culpa,41505519223,774,37.16
20718,45054374,ratione,17084975340,725,108.8
20719,81165782,dolorem,86363492729,177,23.01
20720,49750123,doloremque,13174396513,35,165.37
20721,80290679,explicabo,21668762108,775,5.77
20722,33845367,aliquam,70475873838,572,47.37
20723,36947244,harum,47910644903,369,50.13
20724,40594856,pariatur,57872339058,497,147.38
20725,80066030,accusantium,59886868779,206,194.3
20726,38377186,ducimus,53659839160,613,136.96
20727,21592812,ducimus,18928753757,632,23.31
20728,60933347,veniam,34980085309,40,28.31
20729,88946783,aut,46142162435,32,134.53
20730,46514455,eius,72638243924,980,82.45
20731,25780994,delectus,15239280286,232,149.29
20732,94947433,expedita,26447135726,628,164.89
20733,57192158,perferendis,84237316297,261,23.43
20734,16154915,dolorum,99393126619,560,24.01
20735,24513158,enim,76687066064,961,77.38
20736,12535284,unde,48732328829,524,187.76
20737,54336481,sequi,32728250104,960,71.54
20738,25954605,voluptatibus,65044563619,939,37.4
20739,28452908,repellat,41011735678,831,30.42
20740,80066030,quasi,32728250104,698,59.79
20741,54797745,labore,54029730418,836,178.77
20742,81933235,tempore,94830243776,361,181.51
20743,12218547,temporibus,22018771445,687,123.9
20744,96564121,illo,51891447691,577,46.08
20745,81665232,dolore,54636053943,157,159.77
20746,29527809,nemo,61929041653,400,62.31
20747,29527809,quidem,22887573209,777,150.06
20748,28419417,eum,79090237475,97,7.23
20749,39518421,praesentium,17157517868,720,97.35
20750,22710815,possimus,37050696378,831,140.61
20751,10276451,ducimus,73369526492,823,17.48
20752,10781211,temporibus,27508037923,235,147.01
20753,12181361,voluptates,25622553112,374,80.26
20754,62998949,nisi,97580688653,359,74.84
20755,74897912,rerum,15216648185,986,15.8
20756,73759533,consequuntur,78905557297,536,133.41
20757,77449291,debitis,22624559336,728,28.37
20758,13271452,quas,22796072973,823,32.89
20759,55061127,dolorem,98356108635,685,194.35
20760,58466919,mollitia,22896587810,795,139.48
20761,76293555,similique,57004893490,991,65.86
20762,80862203,voluptas,26056967581,903,113.33
20763,70168830,ipsam,49357649820,969,51.85
20764,81527048,ut,51952906274,699,67.45
20765,65140663,illum,41704578962,60,73.21
20766,55743368,dolorem,22014153690,56,145.93
20767,53571965,rem,84654069644,902,195.94
20768,78395390,quam,47941229386,48,110.73
20769,68089924,eos,36501070762,199,65.48
20770,48156579,iste,79918572127,431,43.7
20771,38489182,facilis,50980497831,743,25.48
20772,44547818,pariatur,46496818646,824,171.58
20773,12941017,quidem,51410077119,552,113.01
20774,78165112,dolor,13078091518,927,47.61
20775,88986672,amet,15141500642,223,176.44
20776,66675070,perferendis,38241432308,139,61.13
20777,93801731,voluptatum,63568578466,931,87.23
20778,44747346,asperiores,13164605938,878,36.29
20779,93618709,deserunt,58171026957,946,177.44
20780,32447191,possimus,47742444932,91,90.5
20781,48306335,animi,36484545976,394,6.52
20782,16320291,possimus,88472918378,501,100.57
20783,25980313,maxime,61801913325,795,198.74
20784,97536980,distinctio,65910167642,640,177.77
20785,87432628,dolorum,98896696445,304,19.69
20786,63776926,optio,78012500784,511,114.66
20787,60856953,veritatis,72185149396,61,40.28
20788,53765004,quae,19637574619,926,160.49
20789,37801737,occaecati,99311016397,647,199.14
20790,68504030,repellat,84284761519,382,87.63
20791,99262292,aliquam,67694491808,735,14.73
20792,73042510,quas,26827094184,238,155.99
20793,38995184,nesciunt,25359974041,687,138.41
20794,86986534,a,34175971534,917,24.56
20795,61761075,quae,30041720363,622,187.95
20796,79986958,ullam,37158355903,418,111.44
20797,53000410,vel,39774102272,699,179.86
20798,28542539,sit,75581852563,414,165.2
20799,20303795,dolorum,97092284681,656,52.39
20800,33129094,consectetur,73366299762,304,127.48
20801,47886593,architecto,82013153321,348,66.53
20802,71590486,sapiente,76489098122,457,31.44
20803,11102914,minima,66163347213,276,34.25
20804,79986718,nesciunt,37070584781,519,125.2
20805,91071791,tempore,59586180276,565,57.32
20806,64207875,eveniet,99382965237,563,158.19
20807,51330731,molestias,69540442790,216,99.89
20808,12410956,sapiente,47465033580,797,40.42
20809,26350711,quam,26482137869,708,96.33
20810,48237110,quidem,74775969673,122,182.38
20811,65399733,nihil,91333046719,358,90.83
20812,34075246,facilis,65363440040,135,128.13
20813,58603604,et,90446394979,126,71.03
20814,58391063,vero,28173053087,617,103.21
20815,93702723,voluptatum,98578645176,80,78.45
20816,56939764,facilis,17937949483,648,106.84
20817,54738454,ullam,16418192238,91,14.46
20818,92068358,recusandae,65964828950,624,184.82
20819,52277454,aliquam,26509617019,47,112.17
20820,87321351,quod,41248146707,246,96.68
20821,59169683,esse,95964873471,852,43.64
20822,33008216,magni,79090237475,264,139.06
20823,51737569,fugiat,21370078425,50,78.98
20824,51632136,cupiditate,85422920677,120,129.08
20825,25338618,rerum,24738105204,360,116.11
20826,47306220,deleniti,51549808087,246,111.88
20827,24663170,ea,35655945662,647,13.56
20828,72241947,amet,37542476938,336,56.12
20829,40009115,ea,42881454365,609,136.69
20830,58815237,eius,28812394310,527,121.99
20831,48801358,est,37218433172,564,130.6
20832,67103362,explicabo,88953239625,172,120.07
20833,95546806,maxime,92006501202,447,92.98
20834,46515814,praesentium,60826865652,522,181.44
20835,23979352,omnis,51588559897,764,126.85
20836,70157478,quae,88055893705,359,50.94
20837,61960702,voluptas,22576540009,698,15.3
20838,54755937,enim,75464067308,334,173.02
20839,66863804,blanditiis,57387014752,406,175.72
20840,69818415,velit,76725719564,17,196.41
20841,77343739,adipisci,77170189424,323,117.68
20842,67025934,incidunt,93079636168,635,145.34
20843,63582452,vitae,85813189575,801,12.28
20844,33097220,velit,87308963632,364,192.67
20845,61493674,quibusdam,51138348180,312,90.54
20846,33129094,mollitia,66083966529,120,194.89
20847,31554911,sed,25553083136,49,58.84
20848,38282989,aspernatur,26492248006,283,161.51
20849,61546824,reiciendis,51883870353,128,171.69
20850,18912581,iure,76214667122,356,182.82
20851,29990885,consequatur,92375714879,761,158.7
20852,93801731,animi,13718073023,551,152.31
20853,75366489,temporibus,79738774316,89,182.09
20854,63459485,soluta,55905860305,687,183.29
20855,65039873,doloribus,77366104878,637,102.0
20856,92628258,doloremque,20072461458,950,40.24
20857,80200673,iste,50377664447,631,120.86
20858,45968552,aut,12234187795,308,60.95
20859,97872963,quaerat,96249730407,750,51.99
20860,48729732,suscipit,13616266263,768,186.9
20861,28568876,cum,77603797283,848,198.23
20862,66586349,magni,75636867849,859,104.68
20863,36693630,dolorem,45933169789,624,148.92
20864,27375700,voluptate,67120202888,714,34.62
20865,22065312,expedita,95189376610,960,69.91
20866,61989953,minima,33929748689,685,128.08
20867,20837239,eum,90435820100,529,179.93
20868,74731713,ipsa,33509776735,354,157.26
20869,80576408,possimus,49412091482,806,21.04
20870,53230576,tempore,69734246382,15,131.58
20871,87409175,sapiente,15484483394,26,107.09
20872,13918508,corrupti,53947106692,925,106.1
20873,42781952,iusto,75984295361,842,170.8
20874,99460910,quas,97547496748,749,23.16
20875,33094423,tempore,72157533742,584,45.3
20876,47554545,sit,47417970985,808,128.66
20877,18771819,facere,90708014341,153,161.65
20878,10394152,placeat,67706181242,103,195.3
20879,96141581,maxime,32402038242,969,187.83
20880,24921864,nihil,95987664226,832,126.74
20881,38499379,perferendis,44838464848,65,81.92
20882,61918128,sit,30900726034,925,40.44
20883,75366756,sed,76243079157,837,47.38
20884,11800293,qui,39406703828,245,118.81
20885,89447609,laborum,15095631419,346,16.35
20886,30591832,nam,78103122689,706,196.63
20887,60832892,temporibus,69479480537,425,129.11
20888,21588312,iste,78823794414,978,53.62
20889,33498431,autem,10413848981,815,52.48
20890,88421731,sunt,12228159626,277,48.13
20891,88157966,debitis,49290736858,182,121.06
20892,68685687,sunt,39127348953,719,80.45
20893,93653283,ipsum,15089437163,668,26.54
20894,33498431,odit,38241432308,929,9.49
20895,22574212,nulla,62577350063,616,129.18
20896,95204045,ipsam,92183186233,937,30.77
20897,35172995,error,34078132600,810,36.26
20898,93999719,eos,10209641068,172,198.73
20899,16586428,dolorem,77029076489,179,121.9
20900,64294667,esse,78624203028,567,152.37
20901,36232829,molestias,72204378902,180,89.34
20902,88444320,laboriosam,52845501319,431,61.75
20903,62522501,ullam,17017449651,154,85.35
20904,37612375,quam,74975054490,898,192.52
20905,28568876,voluptas,92139399255,42,35.01
20906,60539430,quisquam,75220388218,405,137.33
20907,92628258,reiciendis,71560028536,207,6.72
20908,73757008,recusandae,86243755782,102,30.32
20909,55147904,repudiandae,10780748542,380,179.83
20910,42387920,tempore,80188379682,326,169.28
20911,50091357,ipsum,28698935998,415,89.34
20912,22628328,qui,35937271609,416,122.64
20913,10949333,aperiam,74832291920,233,162.91
20914,47900742,consectetur,54555641229,664,18.18
20915,41872645,iste,37877975233,303,136.22
20916,65399733,nemo,58603967121,864,163.24
20917,89393871,dolor,89535147918,221,103.59
20918,62998949,repudiandae,48134840734,241,169.55
20919,27280265,ex,28357430171,777,185.16
20920,39106945,optio,81138607273,801,76.99
20921,51941502,deleniti,29140628734,840,86.05
20922,56038147,sequi,36384872832,129,40.24
20923,36698554,dolore,55086527554,720,173.24
20924,56378930,ipsam,27422674204,578,113.52
20925,52086888,repellat,64191057925,414,185.55
20926,33416290,voluptates,31617670616,106,142.72
20927,15828898,tempora,32374532073,880,88.36
20928,54711462,consectetur,86714261207,847,67.38
20929,18771819,soluta,58731079224,939,41.23
20930,28061336,nesciunt,73159011540,321,188.38
20931,10572842,quo,53778032997,174,18.22
20932,91481016,hic,15401615844,280,164.79
20933,93897104,blanditiis,74669612766,480,103.27
20934,96141581,veniam,81892787693,698,32.11
20935,89477246,doloremque,33496858893,445,28.14
20936,85919349,odio,59729187205,445,130.71
20937,26720471,vero,80109533259,519,116.32
20938,11718093,corporis,78480911736,667,100.52
20939,86291996,a,54947568484,512,121.05
20940,89206496,quia,93484936076,649,11.01
20941,17471996,molestiae,90446394979,41,50.17
20942,12253075,fugit,99015548004,942,94.3
20943,64800534,cupiditate,64221347482,470,193.42
20944,60070955,ipsa,81216924465,844,47.91
20945,66200892,facere,81310497772,328,117.51
20946,86022027,quibusdam,25701389464,883,37.27
20947,52940788,sunt,79790139449,210,57.89
20948,27367540,quae,34331561588,216,196.19
20949,98382489,vitae,81736823789,319,168.34
20950,97904799,facere,37091663434,597,161.45
20951,16252955,eos,42174092826,691,79.67
20952,23139087,perferendis,19902368358,998,84.14
20953,11294476,magni,60482572355,952,84.28
20954,87416545,adipisci,40611302635,141,176.82
20955,91712018,numquam,41369519661,333,184.58
20956,67729943,maiores,81613346612,170,107.74
20957,13681242,reiciendis,15870365818,662,150.35
20958,99167097,iure,73824013971,846,158.5
20959,43167812,corrupti,50185441139,22,152.31
20960,75433166,adipisci,34611526404,725,67.91
20961,13750867,cum,21754564425,380,74.28
20962,16154112,temporibus,51153958293,532,85.94
20963,52911536,veritatis,66875393832,183,24.04
20964,82415493,molestias,67321920493,50,31.85
20965,57107362,at,69986320794,617,6.3
20966,68573412,amet,48609482219,545,124.6
20967,62849588,facilis,54559609289,650,161.99
20968,87317490,hic,76205495814,72,130.1
20969,97080641,laboriosam,60413046208,61,18.72
20970,96868795,aliquid,34409675518,712,179.37
20971,42671979,quos,41776854978,725,21.01
20972,88332879,quae,53109226948,722,65.24
20973,65703062,quis,83870928981,77,98.15
20974,75968684,iusto,29317950333,847,54.95
20975,73553686,sequi,86428529828,561,21.12
20976,12460305,dignissimos,67615820836,596,160.77
20977,77655887,suscipit,70624028130,797,122.88
20978,10961237,architecto,48585512255,633,121.87
20979,65714755,et,40589138665,649,39.44
20980,81640471,qui,12067098883,758,33.41
20981,66573273,laboriosam,32651359083,704,61.19
20982,18771819,fugit,88255833320,823,133.3
20983,28328987,ab,55043782498,450,164.41
20984,11718093,ipsa,57020774682,246,75.25
20985,52277454,ipsum,53318699824,995,134.32
20986,67028577,ad,72514823611,550,176.68
20987,44770850,in,80778171303,509,56.57
20988,60960228,fuga,38760482626,703,146.7
20989,70265401,quisquam,21324156116,468,139.74
20990,19441239,asperiores,99653218763,320,187.66
20991,89206457,voluptas,40412235558,180,161.0
20992,85938079,consequatur,76558899413,782,125.46
20993,88281099,sed,67373479801,348,99.26
20994,32787803,necessitatibus,66224074089,775,193.96
20995,38801646,ab,96679819374,712,178.81
20996,46997569,repellat,91598859281,587,86.52
20997,49203006,eos,64800533624,239,134.73
20998,28979237,illo,84797112536,672,97.7
20999,35397899,consequuntur,49059565532,45,105.26
21000,93173197,unde,74624297650,405,109.65
21001,27609016,soluta,79073005453,987,118.18
21002,18444483,porro,17937949483,56,10.34
21003,91197551,sunt,36946622315,622,36.72
21004,75181693,officia,85213389860,821,119.22
21005,40414151,consectetur,66499356023,544,65.24
21006,79280821,facilis,41568071594,641,20.56
21007,58310967,delectus,70520885753,831,73.1
