dni_persona,num_colegiatura,especializacion
46903953,VET-590863,Oncología
43456001,VET-385692,Dermatología
32809284,VET-606634,Cardiología
30167216,VET-200106,Oncología
71901374,VET-165506,Cardiología
56859008,VET-280387,Dermatología
55643156,VET-370932,Cirugía
62378021,VET-047856,Cardiología
24544911,VET-448931,Cirugía
13140423,VET-401436,Medicina General
57400341,VET-322450,Medicina General
46866157,VET-860607,Oncología
91129364,VET-854163,Oncología
93890135,VET-869888,Medicina General
83255708,VET-702506,Dermatología
57021318,VET-896113,Dermatología
94601669,VET-071428,Cirugía
16334809,VET-032480,Dermatología
65979828,VET-725690,Dermatología
35462904,VET-908776,Dermatología
64750553,VET-801505,Oncología
71605907,VET-451274,Oncología
71642290,VET-638852,Dermatología
27609811,VET-108424,Cardiología
60753450,VET-086388,Cardiología
71728813,VET-418348,Cirugía
44014367,VET-090197,Cirugía
99643925,VET-640512,Oncología
20287821,VET-756729,Oncología
80726311,VET-891786,Cardiología
13999816,VET-183028,Cardiología
21279122,VET-881916,Medicina General
22205625,VET-842819,Medicina General
74139544,VET-842320,Dermatología
23870142,VET-804043,Cardiología
81732998,VET-357977,Cardiología
31782576,VET-365629,Oncología
26837289,VET-958555,Cardiología
93915688,VET-631023,Oncología
43963895,VET-977171,Cirugía
82988511,VET-458912,Cardiología
34337751,VET-443403,Cardiología
75945491,VET-406319,Cardiología
49683047,VET-639321,Cardiología
10835179,VET-232150,Dermatología
53152692,VET-048007,Cardiología
69477537,VET-387392,Cardiología
27490439,VET-204350,Cirugía
39314081,VET-785277,Cirugía
93834253,VET-947771,Medicina General
75197292,VET-132932,Cirugía
76871662,VET-221507,Dermatología
53753322,VET-678288,Oncología
20771700,VET-870312,Cirugía
31527681,VET-257022,Medicina General
42270823,VET-917806,Cirugía
81105436,VET-263507,Oncología
34261502,VET-378730,Oncología
85135321,VET-730000,Dermatología
46670089,VET-483276,Oncología
89771918,VET-520018,Dermatología
11717047,VET-990321,Oncología
81213195,VET-574128,Oncología
42171400,VET-928873,Cirugía
69323813,VET-405703,Cirugía
22032629,VET-705846,Cirugía
94625912,VET-842831,Dermatología
97123336,VET-934708,Dermatología
42550936,VET-795327,Oncología
44653482,VET-271188,Cirugía
64019691,VET-672604,Medicina General
20712474,VET-052925,Dermatología
91803036,VET-814310,Oncología
50980753,VET-612596,Dermatología
44783591,VET-919408,Dermatología
89993463,VET-305728,Dermatología
40123488,VET-856232,Oncología
47434810,VET-351089,Oncología
71209914,VET-869560,Cardiología
60369939,VET-892860,Oncología
50701366,VET-084891,Oncología
17006500,VET-923735,Cardiología
30885775,VET-593119,Oncología
96826445,VET-666169,Dermatología
39173688,VET-752565,Medicina General
80613455,VET-820280,Cirugía
64400102,VET-185022,Oncología
31242350,VET-676266,Cardiología
52140932,VET-590967,Cirugía
68887471,VET-103925,Cirugía
40768226,VET-048076,Oncología
22175416,VET-449887,Cirugía
67640729,VET-838716,Cardiología
41451433,VET-747586,Cirugía
28374031,VET-339207,Medicina General
29207199,VET-982865,Dermatología
40545006,VET-836496,Cirugía
74853250,VET-606959,Dermatología
61988787,VET-466762,Cirugía
78185257,VET-218457,Cirugía
62402096,VET-984481,Medicina General
91674773,VET-560466,Oncología
87216407,VET-470243,Dermatología
15668010,VET-668285,Dermatología
45635386,VET-822511,Dermatología
15504753,VET-912045,Cardiología
10894519,VET-834759,Medicina General
63673420,VET-376668,Oncología
59104953,VET-494584,Oncología
74171024,VET-812031,Cirugía
87346110,VET-210600,Oncología
32283038,VET-390398,Cirugía
97710805,VET-480104,Cardiología
84527655,VET-494960,Oncología
81174489,VET-469169,Medicina General
97868405,VET-375675,Dermatología
62751813,VET-625256,Oncología
70607661,VET-099779,Medicina General
46312546,VET-518348,Cardiología
12029549,VET-418974,Cirugía
97445714,VET-980795,Cirugía
94783602,VET-821520,Medicina General
70896920,VET-440104,Cirugía
43715108,VET-518688,Medicina General
85570808,VET-270367,Medicina General
96947735,VET-089124,Medicina General
54744171,VET-971968,Oncología
12853090,VET-805306,Cirugía
17524366,VET-781727,Oncología
82279528,VET-936924,Oncología
99658412,VET-276999,Cirugía
96138436,VET-385785,Medicina General
68028696,VET-434836,Oncología
73036664,VET-574382,Dermatología
96347476,VET-160525,Medicina General
47954113,VET-697013,Cirugía
60799710,VET-697787,Dermatología
98992260,VET-275554,Medicina General
53561812,VET-133884,Dermatología
64523961,VET-758721,Medicina General
45548894,VET-570653,Cirugía
68057139,VET-648970,Cardiología
40110421,VET-656734,Oncología
93718142,VET-639004,Medicina General
57860476,VET-416979,Cirugía
29122990,VET-858828,Cirugía
83252885,VET-426215,Oncología
39324249,VET-938913,Cirugía
47415681,VET-446916,Cardiología
53647668,VET-396000,Cardiología
47110179,VET-453305,Cardiología
73389415,VET-696484,Medicina General
89640257,VET-246628,Dermatología
48856604,VET-620557,Cardiología
33806019,VET-029034,Cardiología
62660113,VET-040094,Oncología
10674606,VET-695785,Oncología
12776331,VET-350016,Cardiología
89482810,VET-682710,Oncología
97083566,VET-803542,Medicina General
11128631,VET-044508,Cirugía
98074466,VET-638158,Cardiología
69664374,VET-465530,Oncología
83894416,VET-794801,Medicina General
53980278,VET-100391,Medicina General
29216737,VET-896146,Oncología
54570676,VET-406475,Dermatología
62927350,VET-839657,Cardiología
31012871,VET-038712,Cirugía
32907028,VET-397228,Cirugía
23076400,VET-742882,Medicina General
89712805,VET-947839,Cardiología
65157757,VET-781256,Oncología
90826438,VET-944940,Medicina General
67617968,VET-451032,Oncología
95264386,VET-606125,Cardiología
15108837,VET-865401,Cirugía
56496126,VET-236684,Dermatología
87142087,VET-310668,Oncología
58550205,VET-873050,Dermatología
70159430,VET-402330,Cardiología
35922238,VET-154998,Dermatología
62723436,VET-026523,Cardiología
91248172,VET-311098,Medicina General
70847319,VET-713029,Medicina General
28998479,VET-107915,Medicina General
40331431,VET-633186,Cardiología
63123589,VET-233234,Medicina General
52832511,VET-088573,Dermatología
27443897,VET-993631,Cardiología
91060195,VET-723556,Cardiología
98731834,VET-394222,Cirugía
17747362,VET-151634,Medicina General
49280663,VET-525975,Medicina General
43833831,VET-451853,Dermatología
80535881,VET-785251,Cirugía
42102839,VET-477573,Cardiología
16144503,VET-654292,Dermatología
27060005,VET-979931,Cardiología
45327483,VET-770980,Cardiología
13594554,VET-917152,Oncología
28853383,VET-481297,Cardiología
86662206,VET-490248,Medicina General
82307483,VET-095929,Oncología
49257394,VET-997317,Cirugía
31048893,VET-939693,Oncología
41055992,VET-786542,Medicina General
49074871,VET-452417,Cirugía
59151132,VET-611252,Medicina General
26859098,VET-629249,Cirugía
14642586,VET-464534,Cirugía
43479789,VET-852094,Cirugía
66573326,VET-186301,Oncología
40400372,VET-651991,Dermatología
46080410,VET-697330,Cirugía
49477159,VET-293985,Oncología
42657292,VET-582441,Cirugía
82345184,VET-529599,Cirugía
11981630,VET-559446,Cardiología
40725721,VET-830750,Cardiología
13052645,VET-281589,Cardiología
47362719,VET-961078,Cardiología
82645314,VET-401695,Medicina General
52225535,VET-379304,Cirugía
40434109,VET-818769,Cardiología
22721833,VET-100959,Oncología
22470356,VET-125511,Cirugía
19951605,VET-168820,Cardiología
72115027,VET-949723,Cardiología
71648502,VET-303042,Medicina General
12232714,VET-984714,Medicina General
87939902,VET-486890,Medicina General
43296211,VET-294907,Dermatología
11923032,VET-228484,Oncología
72784740,VET-197759,Oncología
63716858,VET-611246,Cirugía
76537127,VET-212189,Dermatología
18688654,VET-605661,Oncología
12180153,VET-120390,Dermatología
36890107,VET-819256,Medicina General
83837694,VET-505270,Oncología
55097680,VET-321969,Medicina General
94183068,VET-490076,Oncología
45273196,VET-283539,Medicina General
17279261,VET-118122,Dermatología
40794395,VET-462811,Medicina General
38494490,VET-828742,Cirugía
59691806,VET-009760,Medicina General
67393244,VET-785028,Cardiología
78183276,VET-187176,Cardiología
85855541,VET-731410,Cardiología
94158827,VET-415865,Cardiología
99879450,VET-157938,Oncología
57991930,VET-629745,Medicina General
73917262,VET-771910,Oncología
82083741,VET-107525,Dermatología
96623134,VET-658668,Oncología
45478976,VET-691749,Cardiología
94845913,VET-911379,Medicina General
90011707,VET-768520,Medicina General
16753198,VET-491639,Cirugía
37518651,VET-796299,Cirugía
62638240,VET-676345,Oncología
64552703,VET-732351,Cirugía
21419004,VET-235523,Cirugía
42410231,VET-791802,Oncología
29633888,VET-857689,Cardiología
81782809,VET-866097,Medicina General
85130391,VET-449918,Cirugía
40141172,VET-700512,Medicina General
26710003,VET-313278,Cardiología
28978053,VET-272571,Cirugía
86900456,VET-551301,Medicina General
88528163,VET-059985,Medicina General
83495332,VET-578137,Medicina General
58091097,VET-969256,Cardiología
60418653,VET-137183,Cardiología
23843470,VET-248057,Dermatología
74669721,VET-966813,Cardiología
37542413,VET-133182,Cirugía
36637860,VET-838275,Cardiología
24958567,VET-586250,Oncología
44263195,VET-211811,Medicina General
24197331,VET-874406,Oncología
37070063,VET-815419,Cirugía
81127364,VET-999295,Cardiología
61122636,VET-468731,Dermatología
74614607,VET-391125,Medicina General
14739030,VET-824599,Cirugía
90843258,VET-990516,Dermatología
38057603,VET-396563,Cirugía
18432174,VET-136900,Oncología
54488629,VET-558191,Oncología
84587134,VET-509481,Cardiología
70705713,VET-652120,Dermatología
42634994,VET-646232,Medicina General
56999243,VET-113426,Medicina General
24309832,VET-343156,Oncología
30174823,VET-649912,Dermatología
28094369,VET-781851,Medicina General
20281718,VET-948158,Cardiología
43974750,VET-768697,Oncología
70013236,VET-868539,Cardiología
63872616,VET-399270,Medicina General
37148994,VET-629273,Oncología
73755692,VET-970480,Cirugía
59041510,VET-513459,Oncología
30623492,VET-338897,Oncología
14699464,VET-898953,Cardiología
49120053,VET-744287,Cirugía
86428483,VET-492005,Dermatología
29821294,VET-811014,Medicina General
12248514,VET-842199,Dermatología
64637345,VET-969989,Cardiología
62060351,VET-894323,Cardiología
46788611,VET-304189,Cirugía
84883236,VET-390707,Dermatología
27046294,VET-691950,Medicina General
61777668,VET-513898,Cirugía
73278827,VET-104953,Cardiología
52438339,VET-824429,Cirugía
23144885,VET-209625,Dermatología
34628565,VET-500926,Cirugía
49743717,VET-290759,Cirugía
74773903,VET-301471,Cardiología
29624348,VET-452686,Dermatología
75775237,VET-552871,Oncología
38998575,VET-103685,Cirugía
52413581,VET-462560,Medicina General
94450014,VET-801827,Cardiología
93643336,VET-370529,Cardiología
67419888,VET-783712,Cardiología
61951604,VET-360740,Medicina General
52680818,VET-253795,Medicina General
62231357,VET-451058,Medicina General
14078178,VET-228304,Medicina General
72032393,VET-776019,Cirugía
54568296,VET-220486,Cirugía
77679040,VET-728376,Dermatología
41162661,VET-482560,Oncología
13204580,VET-093198,Oncología
88163759,VET-320035,Cardiología
75760835,VET-904356,Oncología
57354315,VET-469893,Dermatología
50663454,VET-227446,Dermatología
49493218,VET-642867,Cirugía
61284967,VET-889229,Cirugía
95037075,VET-636517,Medicina General
29285266,VET-120590,Cirugía
24500310,VET-682388,Cirugía
28263916,VET-032202,Oncología
11352193,VET-481364,Oncología
67469820,VET-044142,Cardiología
19564511,VET-226561,Cardiología
36232994,VET-400025,Medicina General
66425357,VET-963078,Cardiología
35368106,VET-697126,Oncología
68717665,VET-917561,Cirugía
64578623,VET-716930,Cirugía
34616759,VET-715601,Medicina General
60315431,VET-527280,Oncología
72380353,VET-922630,Medicina General
70895235,VET-797735,Cardiología
14270997,VET-821566,Oncología
23565105,VET-210114,Cirugía
15563738,VET-639598,Oncología
48845258,VET-053461,Dermatología
90148204,VET-606690,Medicina General
18393243,VET-751165,Cardiología
40169947,VET-301680,Cardiología
50502658,VET-872271,Medicina General
80512298,VET-375453,Oncología
97721014,VET-766294,Cardiología
16640801,VET-849653,Cardiología
12139942,VET-167444,Cardiología
92997788,VET-012811,Cirugía
90187933,VET-116516,Dermatología
59392371,VET-511097,Medicina General
71239406,VET-953090,Oncología
17054389,VET-592588,Cardiología
23621932,VET-804794,Medicina General
78037729,VET-250565,Cirugía
98986222,VET-134280,Cardiología
81531081,VET-761735,Cardiología
99653764,VET-683294,Medicina General
93113006,VET-842179,Oncología
29783895,VET-192442,Medicina General
17415045,VET-851757,Cirugía
68103049,VET-721279,Oncología
42596302,VET-609922,Cirugía
64317560,VET-140192,Oncología
28185412,VET-398553,Cardiología
87007770,VET-515400,Cardiología
89697292,VET-344884,Cirugía
69935615,VET-181578,Cirugía
85177394,VET-379001,Medicina General
93613048,VET-538425,Cirugía
86419464,VET-207355,Cirugía
52188328,VET-140382,Cirugía
82836319,VET-257770,Cardiología
50247948,VET-317536,Oncología
61731858,VET-349796,Oncología
13277582,VET-425373,Cardiología
79313821,VET-887063,Medicina General
11073582,VET-287103,Cardiología
72386424,VET-821040,Medicina General
39815540,VET-104872,Cardiología
53056725,VET-168955,Dermatología
94677282,VET-893102,Cirugía
73464611,VET-403040,Medicina General
89242690,VET-791112,Medicina General
87771677,VET-201244,Dermatología
32734725,VET-709792,Dermatología
94926990,VET-642413,Cirugía
46379383,VET-878900,Cardiología
75919493,VET-618560,Oncología
91583405,VET-059551,Oncología
64763138,VET-548506,Cardiología
93728558,VET-702332,Oncología
99959110,VET-819694,Oncología
73083173,VET-294060,Cardiología
22439590,VET-387545,Oncología
53849904,VET-146389,Dermatología
72092349,VET-745251,Medicina General
12588478,VET-131518,Cirugía
64246393,VET-707128,Cirugía
56481385,VET-247638,Medicina General
20511480,VET-773603,Medicina General
54560579,VET-693637,Medicina General
16714406,VET-290172,Medicina General
41097615,VET-019277,Medicina General
20770693,VET-845631,Cardiología
98046841,VET-595270,Cardiología
11268856,VET-624364,Oncología
67091361,VET-169652,Dermatología
43013473,VET-336638,Cirugía
84002058,VET-735873,Cirugía
34804224,VET-056304,Cirugía
27405879,VET-006708,Oncología
32789226,VET-298760,Cirugía
37853079,VET-709709,Cardiología
15837407,VET-493520,Dermatología
91769312,VET-083200,Medicina General
10458991,VET-210421,Cirugía
34359348,VET-209497,Dermatología
59486143,VET-797718,Cirugía
32748155,VET-734838,Dermatología
46787721,VET-276568,Cirugía
53089387,VET-221288,Dermatología
66224880,VET-450979,Oncología
57330255,VET-872984,Cardiología
78311623,VET-998391,Oncología
53576255,VET-722958,Dermatología
23793010,VET-398609,Medicina General
21312586,VET-761626,Cirugía
14189435,VET-841510,Cirugía
74817232,VET-622503,Dermatología
90007538,VET-082882,Medicina General
34576017,VET-929531,Cardiología
72378291,VET-042295,Cardiología
70906056,VET-046526,Oncología
14749724,VET-825295,Dermatología
97002271,VET-293327,Medicina General
78980638,VET-753541,Cirugía
26107417,VET-981371,Medicina General
41424107,VET-226377,Medicina General
11571098,VET-116957,Dermatología
78431172,VET-985177,Dermatología
11679893,VET-256509,Oncología
51862570,VET-693414,Cirugía
57289899,VET-843711,Dermatología
70264391,VET-977829,Medicina General
14342118,VET-575311,Dermatología
93812678,VET-639042,Cardiología
26911512,VET-437590,Cirugía
86616946,VET-476183,Medicina General
57272490,VET-189260,Cirugía
52619430,VET-809196,Oncología
50436976,VET-864674,Medicina General
93936837,VET-277732,Medicina General
92920243,VET-987544,Medicina General
68813347,VET-172836,Cirugía
62624564,VET-997977,Oncología
71276549,VET-361655,Cardiología
88132313,VET-992638,Cardiología
88587247,VET-269340,Oncología
43250494,VET-054969,Cardiología
65934282,VET-604768,Oncología
14256332,VET-672281,Cardiología
83101942,VET-362008,Cirugía
77123979,VET-205645,Medicina General
